"Area nr"	Prioritet	Ankomst	Starttid	Kund	Ordernr	Transportör	Status	Timestamp	Zon	Aktiv	"Max pall"	"Min pall"	Kund	Transportör	Yta	"Dispatch dag"	Noteringar	Lagerplats	Bolag	Rutt	Stopp	Användare
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	4		PORT39	GG			
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	5		PORT39	GG			
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	6		PORT39	GG			
PORT39B							30	"2025-02-24 07:18:00"							PORT39B	7		PORT39	GG			
PORT4002							30	"2024-12-02 15:13:00"							PORT4002	2		PORT4002	GG			
PORT4002							30	"2024-12-02 14:38:00"							PORT4002	3		PORT4002	GG			
PORT4003							30	"2024-12-02 17:12:00"							PORT4003	2		PORT4003	GG			
PORT40A							30	"2025-02-24 07:18:00"							PORT40A	1		PORT40	GG			
PORT40A							30	"2025-02-24 07:18:00"							PORT40A	2		PORT40	GG			
PORT40A							30	"2025-02-24 07:18:00"							PORT40A	3		PORT40	GG			
PORT40A							30	"2025-02-24 07:18:00"							PORT40A	4		PORT40	GG			
PORT40A							30	"2025-02-24 07:18:00"							PORT40A	5		PORT40	GG			
PORT40A							30	"2025-03-05 15:37:06"							PORT40A	6		PORT40	GG			
PORT40A							30	"2025-02-24 07:18:00"							PORT40A	7		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	1		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	2		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	3		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	4		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	5		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	6		PORT40	GG			
PORT40B							30	"2025-02-24 07:18:00"							PORT40B	7		PORT40	GG			
PORT41A							30	"2025-02-24 07:18:00"							PORT41A	1		PORT41	GG			
PORT41A							30	"2025-02-24 07:18:00"							PORT41A	2		PORT41	GG			
PORT41A							30	"2025-10-15 10:32:25"							PORT41A	3		PORT41	GG			OSCA45
PORT41A							30	"2025-02-24 07:18:00"							PORT41A	4		PORT41	GG			
PORT41A							30	"2025-02-24 07:18:00"							PORT41A	5		PORT41	GG			
PORT41A							30	"2025-03-05 15:37:06"							PORT41A	6		PORT41	GG			
PORT41A							30	"2025-02-24 07:18:00"							PORT41A	7		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	1		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	2		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	3		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	4		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	5		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	6		PORT41	GG			
PORT41B							30	"2025-02-24 07:18:00"							PORT41B	7		PORT41	GG			
PORT42A							30	"2025-02-24 07:18:00"							PORT42A	1		PORT42	GG			
PORT42A							30	"2025-02-24 07:18:00"							PORT42A	2		PORT42	GG			
PORT42A							30	"2025-08-28 09:54:11"							PORT42A	3		PORT42	GG			OSCA45
PORT42A							30	"2025-02-24 07:18:00"							PORT42A	4		PORT42	GG			
PORT42A							30	"2025-02-24 07:18:00"							PORT42A	5		PORT42	GG			
PORT42A							30	"2025-03-05 15:37:06"							PORT42A	6		PORT42	GG			
PORT42A							30	"2025-02-24 07:18:00"							PORT42A	7		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	1		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	2		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	3		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	4		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	5		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	6		PORT42	GG			
PORT42B							30	"2025-02-24 07:18:00"							PORT42B	7		PORT42	GG			
PORT4302							30	"2024-12-02 15:14:00"							PORT4302	2		PORT4302	GG			
PORT4302							30	"2024-12-02 14:38:00"							PORT4302	3		PORT4302	GG			
PORT4303							30	"2024-12-02 17:12:00"							PORT4303	2		PORT4303	GG			
PORT43A							30	"2025-02-24 07:18:00"							PORT43A	1		PORT43	GG			
PORT43A							30	"2025-02-24 07:18:00"							PORT43A	2		PORT43	GG			
PORT43A							30	"2025-08-28 09:54:11"							PORT43A	3		PORT43	GG			OSCA45
PORT43A							30	"2025-02-24 07:18:00"							PORT43A	4		PORT43	GG			
PORT43A							30	"2025-02-24 07:18:00"							PORT43A	5		PORT43	GG			
PORT43A							30	"2025-03-05 15:37:06"							PORT43A	6		PORT43	GG			
PORT43A							30	"2025-02-24 07:18:00"							PORT43A	7		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	1		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	2		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	3		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	4		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	5		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	6		PORT43	GG			
PORT43B							30	"2025-02-24 07:18:00"							PORT43B	7		PORT43	GG			
PORT4402							30	"2024-12-02 15:15:00"							PORT4402	2		PORT4402	GG			
PORT4402							30	"2024-12-02 14:38:00"							PORT4402	3		PORT4402	GG			
PORT4403							30	"2024-12-02 17:12:00"							PORT4403	2		PORT4403	GG			
PORT44A							30	"2025-02-24 07:18:00"							PORT44A	1		PORT44	GG			
PORT44A							30	"2025-02-24 07:18:00"							PORT44A	2		PORT44	GG			
PORT44A							30	"2025-02-24 07:18:00"							PORT44A	3		PORT44	GG			
PORT44A							30	"2025-02-24 07:18:00"							PORT44A	4		PORT44	GG			
PORT44A							30	"2025-02-24 07:18:00"							PORT44A	5		PORT44	GG			
PORT44A							30	"2025-03-05 15:37:06"							PORT44A	6		PORT44	GG			
PORT44A							30	"2025-02-24 07:18:00"							PORT44A	7		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	1		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	2		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	3		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	4		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	5		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	6		PORT44	GG			
PORT44B							30	"2025-02-24 07:18:00"							PORT44B	7		PORT44	GG			
PORT4502							30	"2024-12-02 15:16:00"							PORT4502	2		PORT4502	GG			
PORT4502							30	"2024-12-02 14:38:00"							PORT4502	3		PORT4502	GG			
PORT4503							30	"2024-12-02 17:12:00"							PORT4503	2		PORT4503	GG			
PORT45A							30	"2025-02-24 07:18:00"							PORT45A	1		PORT45	GG			
PORT45A							30	"2025-02-24 07:18:00"							PORT45A	2		PORT45	GG			
PORT45A							30	"2025-02-24 07:18:00"							PORT45A	3		PORT45	GG			
PORT45A							30	"2025-02-24 07:18:00"							PORT45A	4		PORT45	GG			
PORT45A							30	"2025-02-24 07:18:00"							PORT45A	5		PORT45	GG			
PORT45A							30	"2025-03-05 15:37:06"							PORT45A	6		PORT45	GG			
PORT45A							30	"2025-02-24 07:18:00"							PORT45A	7		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	1		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	2		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	3		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	4		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	5		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	6		PORT45	GG			
PORT45B							30	"2025-02-24 07:18:00"							PORT45B	7		PORT45	GG			
PORT4602							30	"2024-12-02 15:17:00"							PORT4602	2		PORT4602	GG			
PORT4602							30	"2024-12-02 14:37:00"							PORT4602	3		PORT4602	GG			
PORT4603							30	"2024-12-02 17:12:00"							PORT4603	2		PORT4603	GG			
PORT46A							30	"2025-02-24 07:18:00"							PORT46A	1		PORT46	GG			
PORT46A							30	"2025-02-24 07:18:00"							PORT46A	2		PORT46	GG			
PORT46A							30	"2025-02-24 07:18:00"							PORT46A	3		PORT46	GG			
PORT46A							30	"2025-02-24 07:18:00"							PORT46A	4		PORT46	GG			
PORT46A							30	"2025-02-24 07:18:00"							PORT46A	5		PORT46	GG			
PORT46A							30	"2025-03-05 15:37:06"							PORT46A	6		PORT46	GG			
PORT46A							30	"2025-02-24 07:18:00"							PORT46A	7		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	1		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	2		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	3		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	4		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	5		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	6		PORT46	GG			
PORT46B							30	"2025-02-24 07:18:00"							PORT46B	7		PORT46	GG			
PORT4702							30	"2024-12-02 15:30:00"							PORT4702	2		PORT4702	GG			
PORT4702							30	"2024-12-02 14:37:00"							PORT4702	3		PORT4702	GG			
PORT4703							30	"2024-12-02 17:11:00"							PORT4703	2		PORT4703	GG			
PORT47A							30	"2025-02-24 07:18:00"							PORT47A	1		PORT47	GG			
PORT47A							30	"2025-02-24 07:18:00"							PORT47A	2		PORT47	GG			
PORT47A							30	"2025-02-24 07:18:00"							PORT47A	3		PORT47	GG			
PORT47A							30	"2025-02-24 07:18:00"							PORT47A	4		PORT47	GG			
PORT47A							30	"2025-02-24 07:18:00"							PORT47A	5		PORT47	GG			
PORT47A							30	"2025-03-05 15:37:06"							PORT47A	6		PORT47	GG			
PORT47A							30	"2025-02-24 07:18:00"							PORT47A	7		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	1		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	2		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	3		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	4		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	5		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	6		PORT47	GG			
PORT47B							30	"2025-02-24 07:18:00"							PORT47B	7		PORT47	GG			
PORT4802							30	"2024-12-02 15:32:00"							PORT4802	2		PORT4802	GG			
PORT4803							30	"2024-12-02 17:11:00"							PORT4803	2		PORT4803	GG			
PORT48A							30	"2025-02-24 07:18:00"							PORT48A	1		PORT48	GG			
PORT48A							30	"2025-02-24 07:18:00"							PORT48A	2		PORT48	GG			
PORT48A							30	"2025-02-24 07:18:00"							PORT48A	3		PORT48	GG			
PORT48A							30	"2025-02-24 07:18:00"							PORT48A	4		PORT48	GG			
PORT48A							30	"2025-02-24 07:18:00"							PORT48A	5		PORT48	GG			
PORT48A							30	"2025-03-05 15:37:06"							PORT48A	6		PORT48	GG			
PORT48A							30	"2025-02-24 07:18:00"							PORT48A	7		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	1		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	2		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	3		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	4		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	5		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	6		PORT48	GG			
PORT48B							30	"2025-02-24 07:18:00"							PORT48B	7		PORT48	GG			
UTL01A							30	"2026-05-11 17:02:07"							UTL01A	1		UTL01	GG			FILI10
UTL01A				303			30	"2026-05-13 06:03:13"					"Granngården Söderhamn"		UTL01A	2		UTL01	GG			SEBA80
UTL01A				202			30	"2026-05-13 12:43:12"					"Granngården Skellefteå"		UTL01A	3		UTL01	GG			FILI10
UTL01A							30	"2026-05-11 17:02:07"							UTL01A	4		UTL01	GG			FILI10
UTL01A				202			30	"2026-05-13 12:43:12"					"Granngården Skellefteå"		UTL01A	5		UTL01	GG			FILI10
UTL01A							30	"2026-05-11 17:02:07"							UTL01A	6		UTL01	GG			
UTL01A							30	"2026-05-11 17:02:07"							UTL01A	7		UTL01	GG			
UTL01B							30	"2026-05-11 17:02:08"							UTL01B	1		UTL01	GG			SEBA80
UTL01B							30	"2026-04-10 16:14:55"							UTL01B	2		UTL01	GG			FILI10
UTL01B							30	"2026-05-11 17:02:08"							UTL01B	3		UTL01	GG			FILI10
UTL01B							30	"2026-05-11 17:02:08"							UTL01B	4		UTL01	GG			FILI10
UTL01B							30	"2026-05-11 17:02:08"							UTL01B	5		UTL01	GG			FILI10
UTL01B							30	"2026-05-11 17:02:08"							UTL01B	6		UTL01	GG			
UTL01B							30	"2026-05-11 17:02:08"							UTL01B	7		UTL01	GG			
UTL02A							30	"2026-05-11 17:02:08"							UTL02A	1		UTL02	GG			FILI10
UTL02A				303			30	"2026-05-13 06:03:13"					"Granngården Söderhamn"		UTL02A	2		UTL02	GG			SEBA80
UTL02A				202			30	"2026-05-13 12:43:12"					"Granngården Skellefteå"		UTL02A	3		UTL02	GG			FILI10
UTL02A							30	"2026-05-11 17:02:08"							UTL02A	4		UTL02	GG			SEBA80
UTL02A				202			30	"2026-05-13 12:43:12"					"Granngården Skellefteå"		UTL02A	5		UTL02	GG			FILI10
UTL02A							30	"2026-05-11 17:02:08"							UTL02A	6		UTL02	GG			
UTL02A							30	"2026-05-11 17:02:08"							UTL02A	7		UTL02	GG			
UTL02B							30	"2026-05-11 17:02:08"							UTL02B	1		UTL02	GG			SEBA80
UTL02B							30	"2026-04-10 16:14:55"							UTL02B	2		UTL02	GG			FILI10
UTL02B							30	"2026-05-11 17:02:08"							UTL02B	3		UTL02	GG			FILI10
UTL02B							30	"2026-05-11 17:02:08"							UTL02B	4		UTL02	GG			FILI10
UTL02B							30	"2026-05-11 17:02:08"							UTL02B	5		UTL02	GG			OSCA45
UTL02B							30	"2026-05-11 17:02:08"							UTL02B	6		UTL02	GG			
UTL02B							30	"2026-05-11 17:02:09"							UTL02B	7		UTL02	GG			
UTL03A							30	"2026-05-11 17:02:09"							UTL03A	1		UTL03	GG			FILI10
UTL03A				260			30	"2026-05-12 11:15:09"					"Granngården Sävsjö"		UTL03A	2		UTL03	GG			FILI10
UTL03A				202			30	"2026-05-13 12:43:12"					"Granngården Skellefteå"		UTL03A	3		UTL03	GG			FILI10
UTL03A							30	"2026-05-11 17:02:09"							UTL03A	4		UTL03	GG			SEBA80
UTL03A				202			30	"2026-05-13 12:43:12"					"Granngården Skellefteå"		UTL03A	5		UTL03	GG			FILI10
UTL03A							30	"2026-05-11 17:02:09"							UTL03A	6		UTL03	GG			
UTL03A							30	"2026-05-11 17:02:09"							UTL03A	7		UTL03	GG			
UTL03B							30	"2026-05-11 17:02:09"							UTL03B	1		UTL03	GG			FILI10
UTL03B							30	"2026-04-10 16:14:56"							UTL03B	2		UTL03	GG			FILI10
UTL03B							30	"2026-05-11 17:02:09"							UTL03B	3		UTL03	GG			FILI10
UTL03B							30	"2026-05-11 17:02:09"							UTL03B	4		UTL03	GG			FILI10
UTL03B							30	"2026-05-11 17:02:09"							UTL03B	5		UTL03	GG			OSCA45
UTL03B							30	"2026-05-11 17:02:09"							UTL03B	6		UTL03	GG			
UTL03B							30	"2026-05-11 17:02:09"							UTL03B	7		UTL03	GG			
UTL04A							30	"2026-05-11 17:02:09"							UTL04A	1		UTL04	GG			FILI10
UTL04A				260			30	"2026-05-12 11:15:09"					"Granngården Sävsjö"		UTL04A	2		UTL04	GG			FILI10
UTL04A				263			30	"2026-05-13 12:38:58"					"Granngården Eksjö"		UTL04A	3		UTL04	GG			FILI10
UTL04A							30	"2026-05-11 17:02:09"							UTL04A	4		UTL04	GG			SEBA80
UTL04A				263			30	"2026-05-13 12:38:58"					"Granngården Eksjö"		UTL04A	5		UTL04	GG			FILI10
UTL04A							30	"2026-05-11 17:02:10"							UTL04A	6		UTL04	GG			
UTL04A							30	"2026-05-11 17:02:10"							UTL04A	7		UTL04	GG			
UTL04B							30	"2026-05-11 17:02:10"							UTL04B	1		UTL04	GG			OSCA45
UTL04B							30	"2026-04-10 16:14:56"							UTL04B	2		UTL04	GG			SEBA80
UTL04B							30	"2026-05-11 17:02:10"							UTL04B	3		UTL04	GG			FILI10
UTL04B							30	"2026-05-11 17:02:10"							UTL04B	4		UTL04	GG			FILI10
UTL04B							30	"2026-05-11 17:02:10"							UTL04B	5		UTL04	GG			FILI10
UTL04B							30	"2026-05-11 17:02:10"							UTL04B	6		UTL04	GG			
UTL04B							30	"2026-05-11 17:02:10"							UTL04B	7		UTL04	GG			
UTL05A							30	"2026-05-11 17:02:10"							UTL05A	1		UTL05	GG			FILI10
UTL05A				260			30	"2026-05-12 11:15:09"					"Granngården Sävsjö"		UTL05A	2		UTL05	GG			FILI10
UTL05A				263			30	"2026-05-13 12:38:58"					"Granngården Eksjö"		UTL05A	3		UTL05	GG			FILI10
UTL05A							30	"2026-05-11 17:02:10"							UTL05A	4		UTL05	GG			SEBA80
UTL05A				263			30	"2026-05-13 12:38:58"					"Granngården Eksjö"		UTL05A	5		UTL05	GG			FILI10
UTL05A							30	"2026-05-11 17:02:11"							UTL05A	6		UTL05	GG			
UTL05A							30	"2026-05-11 17:02:11"							UTL05A	7		UTL05	GG			
UTL05B							30	"2026-05-11 17:02:11"							UTL05B	1		UTL05	GG			OSCA45
UTL05B							30	"2026-04-10 16:14:57"							UTL05B	2		UTL05	GG			SEBA80
UTL05B							30	"2026-05-11 17:02:11"							UTL05B	3		UTL05	GG			FILI10
UTL05B							30	"2026-05-11 17:02:11"							UTL05B	4		UTL05	GG			FILI10
UTL05B							30	"2026-05-11 17:02:11"							UTL05B	5		UTL05	GG			FILI10
UTL05B							30	"2026-05-11 17:02:11"							UTL05B	6		UTL05	GG			
UTL05B							30	"2026-05-11 17:02:11"							UTL05B	7		UTL05	GG			
UTL06A							30	"2026-05-11 17:02:11"							UTL06A	1		UTL06	GG			FILI10
UTL06A				261			30	"2026-05-12 11:15:26"					"Granngården Vetlanda"		UTL06A	2		UTL06	GG			FILI10
UTL06A				264			30	"2026-05-13 14:48:59"					"Granngården Nässjö"		UTL06A	3		UTL06	GG			FILI10
UTL06A							30	"2026-05-11 17:02:11"							UTL06A	4		UTL06	GG			SEBA80
UTL06A				264			30	"2026-05-13 14:48:59"					"Granngården Nässjö"		UTL06A	5		UTL06	GG			FILI10
UTL06A							30	"2026-05-11 17:02:11"							UTL06A	6		UTL06	GG			
UTL06A							30	"2026-05-11 17:02:11"							UTL06A	7		UTL06	GG			
UTL06B							30	"2026-05-11 17:02:11"							UTL06B	1		UTL06	GG			OSCA45
UTL06B							30	"2026-04-10 16:14:57"							UTL06B	2		UTL06	GG			FILI10
UTL06B							30	"2026-05-11 17:02:11"							UTL06B	3		UTL06	GG			FILI10
UTL06B							30	"2026-05-11 17:02:12"							UTL06B	4		UTL06	GG			FILI10
UTL06B							30	"2026-05-11 17:02:12"							UTL06B	5		UTL06	GG			FILI10
UTL06B							30	"2026-05-11 17:02:12"							UTL06B	6		UTL06	GG			
UTL06B							30	"2026-05-11 17:02:12"							UTL06B	7		UTL06	GG			
UTL07A							30	"2026-05-11 17:02:12"							UTL07A	1		UTL07	GG			FILI10
UTL07A				261			30	"2026-05-12 11:15:26"					"Granngården Vetlanda"		UTL07A	2		UTL07	GG			FILI10
UTL07A				264			30	"2026-05-13 14:48:59"					"Granngården Nässjö"		UTL07A	3		UTL07	GG			FILI10
UTL07A							30	"2026-05-11 17:02:12"							UTL07A	4		UTL07	GG			SEBA80
UTL07A				264			30	"2026-05-13 14:48:59"					"Granngården Nässjö"		UTL07A	5		UTL07	GG			FILI10
UTL07A							30	"2026-05-11 17:02:12"							UTL07A	6		UTL07	GG			
UTL07A							30	"2026-05-11 17:02:12"							UTL07A	7		UTL07	GG			
UTL07B							30	"2026-05-11 17:02:12"							UTL07B	1		UTL07	GG			SEBA80
UTL07B							30	"2026-04-10 16:14:58"							UTL07B	2		UTL07	GG			SEBA80
UTL07B							30	"2026-05-11 17:02:12"							UTL07B	3		UTL07	GG			OSCA45
UTL07B							30	"2026-05-11 17:02:12"							UTL07B	4		UTL07	GG			FILI10
UTL07B							30	"2026-05-11 17:02:12"							UTL07B	5		UTL07	GG			SEBA80
UTL07B							30	"2026-05-11 17:02:12"							UTL07B	6		UTL07	GG			
UTL07B							30	"2026-05-11 17:02:12"							UTL07B	7		UTL07	GG			
UTL08A							30	"2026-05-11 17:02:12"							UTL08A	1		UTL08	GG			FILI10
UTL08A				257			30	"2026-05-12 11:15:32"					"Granngården Tranås"		UTL08A	2		UTL08	GG			FILI10
UTL08A				264			30	"2026-05-13 14:48:59"					"Granngården Nässjö"		UTL08A	3		UTL08	GG			FILI10
UTL08A							30	"2026-05-11 17:02:13"							UTL08A	4		UTL08	GG			SEBA80
UTL08A				264			30	"2026-05-13 14:48:59"					"Granngården Nässjö"		UTL08A	5		UTL08	GG			FILI10
UTL08A							30	"2026-05-11 17:02:13"							UTL08A	6		UTL08	GG			
UTL08A							30	"2026-05-11 17:02:13"							UTL08A	7		UTL08	GG			
UTL08B							30	"2026-05-11 17:02:13"							UTL08B	1		UTL08	GG			SEBA80
UTL08B							30	"2026-04-10 16:14:59"							UTL08B	2		UTL08	GG			SEBA80
UTL08B							30	"2026-05-11 17:02:13"							UTL08B	3		UTL08	GG			OSCA45
UTL08B							30	"2026-05-11 17:02:13"							UTL08B	4		UTL08	GG			FILI10
UTL08B							30	"2026-05-11 17:02:13"							UTL08B	5		UTL08	GG			FILI10
UTL08B							30	"2026-05-11 17:02:13"							UTL08B	6		UTL08	GG			
UTL08B							30	"2026-05-11 17:02:13"							UTL08B	7		UTL08	GG			
UTL09A							30	"2026-05-11 17:02:13"							UTL09A	1		UTL09	GG			FILI10
UTL09A				208			30	"2026-05-12 11:44:01"					"Granngården Piteå"		UTL09A	2		UTL09	GG			FILI10
UTL09A				231			30	"2026-05-13 16:24:17"					"Granngården Arboga"		UTL09A	3		UTL09	GG			FILI10
UTL09A							30	"2026-05-11 17:02:13"							UTL09A	4		UTL09	GG			FILI10
UTL09A				231			30	"2026-05-13 16:24:17"					"Granngården Arboga"		UTL09A	5		UTL09	GG			FILI10
UTL09A							30	"2026-05-11 17:02:13"							UTL09A	6		UTL09	GG			
UTL09A							30	"2026-05-11 17:02:13"							UTL09A	7		UTL09	GG			
UTL09B							30	"2026-05-11 17:02:13"							UTL09B	1		UTL09	GG			OSCA45
UTL09B							30	"2026-04-13 16:18:11"							UTL09B	2		UTL09	GG			SEBA80
UTL09B							30	"2026-05-11 17:02:14"							UTL09B	3		UTL09	GG			OSCA45
UTL09B							30	"2026-05-11 17:02:14"							UTL09B	4		UTL09	GG			FILI10
UTL09B							30	"2026-05-11 17:02:14"							UTL09B	5		UTL09	GG			FILI10
UTL09B							30	"2026-05-11 17:02:14"							UTL09B	6		UTL09	GG			
UTL09B							30	"2026-05-11 17:02:14"							UTL09B	7		UTL09	GG			
UTL100A							30	"2026-05-11 17:02:14"							UTL100A	1		UTL100	GG			FILI10
UTL100A				192			30	"2026-05-12 15:25:24"					"Granngården Ystad"		UTL100A	2		UTL100	GG			FILI10
UTL100A				162			30	"2026-05-13 12:15:40"					"Granngården Sundsvall"		UTL100A	3		UTL100	GG			FILI10
UTL100A							30	"2026-05-11 17:02:14"							UTL100A	4		UTL100	GG			FILI10
UTL100A				162			30	"2026-05-13 12:15:40"					"Granngården Sundsvall"		UTL100A	5		UTL100	GG			FILI10
UTL100A							30	"2026-05-11 17:02:14"							UTL100A	6		UTL100	GG			
UTL100A							30	"2026-05-11 17:02:14"							UTL100A	7		UTL100	GG			
UTL100B							30	"2026-05-11 17:02:14"							UTL100B	1		UTL100	GG			
UTL100B							30	"2026-04-13 16:18:11"							UTL100B	2		UTL100	GG			
UTL100B							30	"2026-05-11 17:02:14"							UTL100B	3		UTL100	GG			FILI10
UTL100B							30	"2026-05-11 17:02:14"							UTL100B	4		UTL100	GG			
UTL100B							30	"2026-05-11 17:02:14"							UTL100B	5		UTL100	GG			
