Artikel	Lager	Bolag	Nollinventering	"Hantera saldo"	Timestamp	Klassificering	Skapad	Plockzon	"Vikt tolerans"	"Zon klass"	"Tillåt uppdrag"	"Ignorera EAN"	"Splitta helpalls gen. med"	"Automatiserat robotplock"	"Ej staplingsbar"	"Alltid farligt gods"	"Helpalls avvikelse %"
200273543	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200273545	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200273547	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200273551	JKP	MG	Y	Y	"2025-01-14 10:07:01"						Y	False	0	False	N		
200273553	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
2002736208888	404	GG	Y	Y	"2025-03-19 15:15:00"	A					Y	False	0	False	N		
2002737	404	GG	Y	Y	"2025-03-19 15:15:00"	D					Y	False	0	False	N		
2002738	404	GG	Y	Y	"2025-04-11 13:40:06"	G					Y	False	0	False	N		
2002739560888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002740815888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002741816888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002742816888	404	GG	Y	Y	"2025-04-11 13:40:06"	B					Y	False	0	False	N		
2002742818888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002743559888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002744816888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002745559888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002746814888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002747312888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002747817888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002748339888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002749339888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002750201888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002751235888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002752867888	404	GG	Y	Y	"2025-04-11 13:40:06"	B					Y	False	0	False	N		
2002753339888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002754339888	404	GG	Y	Y	"2025-04-11 13:40:06"	B					Y	False	0	False	N		
2002755339888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002756339888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002757339888	404	GG	Y	Y	"2025-04-11 13:40:05"	B					Y	False	0	False	N		
2002758	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
2002759	404	GG	Y	Y	"2025-04-11 13:40:06"	D					Y	False	0	False	N		
2002760	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
200276091	JKP	MG	Y	Y	"2025-11-27 11:03:00"						Y	False	0	False	N		
2002761	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
200276152	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
200276154	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276158	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276160	JKP	MG	Y	Y	"2025-01-14 20:55:00"						Y	False	0	False	N		
200276162	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276164	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276169	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276171	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276173	JKP	MG	Y	Y	"2025-01-14 10:09:00"						Y	False	0	False	N		
200276175	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276177	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276192	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276194	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276198	JKP	MG	Y	Y	"2025-01-14 20:52:00"						Y	False	0	False	N		
2002762	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
200276202	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
200276204	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276207	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276209	JKP	MG	Y	Y	"2025-01-14 10:04:00"						Y	False	0	False	N		
200276215	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276219	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276221	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276222	JKP	MG	Y	Y	"2025-01-14 10:04:00"						Y	False	0	False	N		
200276226	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276232	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276234	JKP	MG	Y	Y	"2025-01-14 10:07:01"						Y	False	0	False	N		
200276236	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276238	JKP	MG	Y	Y	"2025-01-14 10:09:00"						Y	False	0	False	N		
200276240	JKP	MG	Y	Y	"2025-01-14 10:10:00"						Y	False	0	False	N		
200276252	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276255	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276259	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276263	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276265	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276272	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276275	JKP	MG	Y	Y	"2025-01-14 10:07:00"						Y	False	0	False	N		
200276283	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276285	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
200276289	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276291	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276293	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276296	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276298	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
2002763	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
200276302	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276304	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276306	JKP	MG	Y	Y	"2025-01-14 10:07:00"						Y	False	0	False	N		
200276308	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276310	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276314	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276316	JKP	MG	Y	Y	"2025-01-14 10:07:01"						Y	False	0	False	N		
200276318	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276321	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276326	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276328	JKP	MG	Y	Y	"2025-01-14 10:07:01"						Y	False	0	False	N		
200276330	JKP	MG	Y	Y	"2025-01-14 10:04:00"						Y	False	0	False	N		
200276336	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276340	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276342	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276345	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276352	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276354	JKP	MG	Y	Y	"2025-01-14 10:07:00"						Y	False	0	False	N		
200276356	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276358	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276360	JKP	MG	Y	Y	"2025-01-14 10:10:02"						Y	False	0	False	N		
200276364	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276367	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276369	JKP	MG	Y	Y	"2025-01-14 20:52:00"						Y	False	0	False	N		
200276373	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276378	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276380	JKP	MG	Y	Y	"2025-01-14 10:10:00"						Y	False	0	False	N		
200276382	JKP	MG	Y	Y	"2025-01-14 10:07:01"						Y	False	0	False	N		
200276384	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276385	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276388	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276390	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276392	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276394	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
2002764	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
200276400	JKP	MG	Y	Y	"2025-01-14 10:05:01"						Y	False	0	False	N		
200276402	JKP	MG	Y	Y	"2025-01-14 20:52:00"						Y	False	0	False	N		
200276405	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276408	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276417	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276421	JKP	MG	Y	Y	"2025-01-14 10:05:01"						Y	False	0	False	N		
200276422	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276424	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276428	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276432	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276434	JKP	MG	Y	Y	"2025-01-14 10:00:00"						Y	False	0	False	N		
200276436	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276438	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276440	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276441	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276451	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276456	JKP	MG	Y	Y	"2025-01-14 10:07:00"						Y	False	0	False	N		
200276458	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276464	JKP	MG	Y	Y	"2025-01-14 10:10:00"						Y	False	0	False	N		
200276465	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276467	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276469	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
200276471	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
200276474	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276476	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276478	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276480	JKP	MG	Y	Y	"2025-01-14 10:10:01"						Y	False	0	False	N		
200276482	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276487	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276492	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276496	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276498	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
2002765	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
200276501	JKP	MG	Y	Y	"2025-01-14 10:01:00"						Y	False	0	False	N		
200276503	JKP	MG	Y	Y	"2025-01-14 10:08:00"						Y	False	0	False	N		
200276514	JKP	MG	Y	Y	"2025-01-14 10:00:00"						Y	False	0	False	N		
200276517	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276519	JKP	MG	Y	Y	"2025-01-14 10:04:01"						Y	False	0	False	N		
200276521	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276525	JKP	MG	Y	Y	"2025-01-14 10:07:00"						Y	False	0	False	N		
200276527	JKP	MG	Y	Y	"2025-01-14 10:09:00"						Y	False	0	False	N		
200276529	JKP	MG	Y	Y	"2025-01-14 10:03:00"						Y	False	0	False	N		
200276531	JKP	MG	Y	Y	"2025-01-14 10:02:00"						Y	False	0	False	N		
200276535	JKP	MG	Y	Y	"2025-01-14 10:07:00"						Y	False	0	False	N		
200276537	JKP	MG	Y	Y	"2025-01-14 10:06:01"						Y	False	0	False	N		
200276539	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276541	JKP	MG	Y	Y	"2025-01-14 10:09:01"						Y	False	0	False	N		
200276546	JKP	MG	Y	Y	"2025-01-14 10:06:00"						Y	False	0	False	N		
200276548	JKP	MG	Y	Y	"2025-01-14 10:09:00"						Y	False	0	False	N		
200276551	JKP	MG	Y	Y	"2025-01-14 10:05:00"						Y	False	0	False	N		
200276566	JKP	MG	Y	Y	"2024-12-11 10:47:00"						Y	False	0	False	N		
200276567	JKP	MG	Y	Y	"2024-11-15 17:46:02"						Y	False	0	False	N		
200276575	JKP	MG	Y	Y	"2024-11-27 07:46:00"						Y	False	0	False	N		
200276584	JKP	MG	Y	Y	"2024-11-15 17:42:01"						Y	False	0	False	N		
200276587	JKP	MG	Y	Y	"2024-11-15 17:46:01"						Y	False	0	False	N		
2002766	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
2002767	404	GG	Y	Y	"2025-04-11 13:40:06"	D					Y	False	0	False	N		
2002768	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
2002769	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
2002770	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
2002771	404	GG	Y	Y	"2025-04-11 13:40:05"	D					Y	False	0	False	N		
2002772	404	GG	Y	Y	"2025-04-11 13:40:06"	D					Y	False	0	False	N		
200277217	JKP	MG	Y	Y	"2025-05-20 08:55:01"						Y	False	0	False	N		
2002773	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002774450115	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002774450125	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002774450130	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002774450135	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002774450280	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
200277466	JKP	MG	Y	Y	"2024-11-15 17:07:02"						Y	False	0	False	N		
200277469	JKP	MG	Y	Y	"2024-11-15 17:07:01"						Y	False	0	False	N		
2002775	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002776	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002777	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002778	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002779	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002780	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002781	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002782	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002783	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002784	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002785	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002786	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002787	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002788	404	GG	Y	Y	"2025-04-11 13:46:26"	H					Y	False	0	False	N		
2002789	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002790	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002791	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002792	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002793	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002794	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002795	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002796	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002797	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002798	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002799	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002800	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002801	404	GG	Y	Y	"2025-04-11 13:47:15"	E					Y	False	0	False	N		
2002802	404	GG	Y	Y	"2025-04-11 13:48:40"	C					Y	False	0	False	N		
2002803	404	GG	Y	Y	"2025-04-11 13:48:40"	C					Y	False	0	False	N		
2002804	404	GG	Y	Y	"2025-04-11 13:48:40"	C					Y	False	0	False	N		
2002805	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002806972700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002806973700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002806974700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002806975700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002806976700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002807	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002808972700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002808973700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002808974700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002808975700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002808976700	404	GG	Y	Y	"2025-04-11 13:46:56"	B					Y	False	0	False	N		
2002809	404	GG	Y	Y	"2025-04-11 13:47:11"	B					Y	False	0	False	N		
2002810	404	GG	Y	Y	"2025-11-03 09:37:08"	F					Y	False	1	False	Y		
2002811	404	GG	Y	Y	"2025-10-30 07:19:52"	F					Y	False	0	False	Y		
2002812703250	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002812704250	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002813	404	GG	Y	Y	"2025-04-11 13:49:40"	D					Y	False	0	False	N		
200281319	JKP	MG	Y	Y	"2025-05-20 08:55:01"						Y	False	0	False	N		
2002814	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002815947515	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002815948515	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002816703515	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002816704515	404	GG	Y	Y	"2025-04-11 13:49:41"	D					Y	False	0	False	N		
2002817767171	404	GG	Y	Y	"2025-04-11 13:46:35"	D					Y	False	0	False	N		
2002817769171	404	GG	Y	Y	"2025-04-11 13:46:35"	D					Y	False	0	False	N		
2002817771171	404	GG	Y	Y	"2025-04-11 13:46:35"	D					Y	False	0	False	N		
2002817773171	404	GG	Y	Y	"2025-04-11 13:46:35"	D					Y	False	0	False	N		
2002817775171	404	GG	Y	Y	"2025-04-11 13:46:35"	D					Y	False	0	False	N		
2002818	404	GG	Y	Y	"2025-04-11 13:49:36"	H					Y	False	0	False	N		
2002819	404	GG	Y	Y	"2025-04-11 13:49:36"	H					Y	False	0	False	N		
2002820	404	GG	Y	Y	"2025-04-11 13:50:56"	B					Y	False	0	False	N		
2002821	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002822	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002823	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002824	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002825	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002826	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002827	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002828	404	GG	Y	Y	"2025-04-11 13:49:11"	F					Y	False	0	False	N		
2002829703107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002829703330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002829704107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002829704330	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002830715330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002830716330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002830717330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002830718330	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002830719330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002830720330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002831715200	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002831716200	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002831717200	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002831718200	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002831719200	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002832716330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002832717330	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002832718330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002832719330	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002832720330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002833153330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002833165330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002834153107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002834165107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002834715107	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002834716107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002834717107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002834718107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002834719107	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002834720107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002835715330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002835716330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002835717330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002835718330	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002835719330	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002835720330	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
200283591	JKP	MG	Y	Y	"2025-12-11 17:02:01"						Y	False	0	False	N		
200283593	JKP	MG	Y	Y	"2025-11-28 13:03:00"						Y	False	0	False	N		
200283630	JKP	MG	Y	Y	"2025-12-11 17:02:01"						Y	False	0	False	N		
2002836311107	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002836311330	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
200283681	JKP	MG	Y	Y	"2025-12-11 17:02:01"						Y	False	0	False	N		
2002837311107	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002837311330	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002838562107	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002838562330	404	GG	Y	Y	"2025-04-23 14:44:26"	D					Y	False	0	False	N		
2002839947107	404	GG	Y	Y	"2025-04-11 13:58:01"	D					Y	False	0	False	N		
2002839947330	404	GG	Y	Y	"2025-04-23 14:44:24"	D					Y	False	0	False	N		
2002839948107	404	GG	Y	Y	"2025-04-23 14:44:25"	D					Y	False	0	False	N		
2002839948330	404	GG	Y	Y	"2025-04-23 14:44:26"	D					Y	False	0	False	N		
2002840537200	404	GG	Y	Y	"2025-04-11 13:58:01"	G					Y	False	0	False	N		
2002840539200	404	GG	Y	Y	"2025-04-23 14:44:25"	G					Y	False	0	False	N		
2002840541200	404	GG	Y	Y	"2025-04-11 13:58:01"	G					Y	False	0	False	N		
2002840846200	404	GG	Y	Y	"2025-04-11 13:58:01"	G					Y	False	0	False	N		
2002840847200	404	GG	Y	Y	"2025-04-23 14:44:24"	G					Y	False	0	False	N		
