Lagerplats	Typ	Detalj	Clearing	X-koordinat	Y-koordinat	Timestamp	Multi	Sekvens	Checksiffra	"Visa saldo"	Påfyllning	"Max pall"	"Påfyllnings offset"	"Auto plac"	Klassificering	"Farligt gods"	Dimension
LE14016	B	H		0	0	"2024-12-19 08:30:17"	N	0	582	N	N	1	4				
LE14021	P	G		0	0	"2024-12-19 08:05:35"	N	0	802	N	Y	1	4				
LE14022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	592	N	Y	1	4				
LE14023	B	H		0	0	"2024-12-19 08:30:17"	N	0	574	N	N	1	4				
LE14024	B	H		0	0	"2024-12-19 08:30:17"	N	0	956	N	N	1	4				
LE14025	B	H		0	0	"2024-12-19 08:30:17"	N	0	681	N	N	1	4				
LE14026	B	H		0	0	"2024-12-19 08:30:17"	N	0	820	N	N	1	4				
LE14031	P	G		0	0	"2024-12-19 08:05:35"	N	0	688	N	Y	1	4				
LE14032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	642	N	Y	1	4				
LE14033	B	H		0	0	"2024-12-19 08:30:17"	N	0	515	N	N	1	4				
LE14034	B	H		0	0	"2024-12-19 08:30:17"	N	0	172	N	N	1	4				
LE14035	B	H		0	0	"2024-12-19 08:30:17"	N	0	921	N	N	1	4				
LE14036	B	H		0	0	"2024-12-19 08:30:17"	N	0	727	N	N	1	4				
LE15011	P	G		0	0	"2024-12-19 08:05:35"	N	0	710	N	Y	1	4				
LE15012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	483	N	Y	1	4				
LE15013	B	H		0	0	"2024-12-19 08:30:17"	N	0	402	N	N	1	4				
LE15014	B	H		0	0	"2024-12-19 08:30:17"	N	0	325	N	N	1	4				
LE15015	B	H		0	0	"2024-12-19 08:30:17"	N	0	348	N	N	1	4				
LE15016	B	H		0	0	"2024-12-19 08:30:17"	N	0	847	N	N	1	4				
LE15021	P	G		0	0	"2024-12-19 08:05:35"	N	0	836	N	Y	1	4				
LE15022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	616	N	Y	1	4				
LE15023	B	H		0	0	"2024-12-19 08:30:17"	N	0	569	N	N	1	4				
LE15024	B	H		0	0	"2024-12-19 08:30:17"	N	0	409	N	N	1	4				
LE15025	B	H		0	0	"2024-12-19 08:30:17"	N	0	31	N	N	1	4				
LE15026	B	H		0	0	"2024-12-19 08:30:17"	N	0	726	N	N	1	4				
LE15031	P	G		0	0	"2024-12-19 08:05:35"	N	0	902	N	Y	1	4				
LE15032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	389	N	Y	1	4				
LE15033	B	H		0	0	"2024-12-19 08:30:17"	N	0	115	N	N	1	4				
LE15034	B	H		0	0	"2024-12-19 08:30:17"	N	0	974	N	N	1	4				
LE15035	B	H		0	0	"2024-12-19 08:30:17"	N	0	729	N	N	1	4				
LE15036	B	H		0	0	"2024-12-19 08:30:17"	N	0	832	N	N	1	4				
LE16011	P	G		0	0	"2024-12-19 08:05:35"	N	0	696	N	Y	1	4				
LE16012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	524	N	Y	1	4				
LE16013	B	H		0	0	"2025-03-27 11:12:25"	N	0	298	N	N	1	4				
LE16014	B	H		0	0	"2024-12-19 08:30:17"	N	0	128	N	N	1	4				
LE16015	B	H		0	0	"2024-12-19 08:30:17"	N	0	817	N	N	1	4				
LE16016	B	H		0	0	"2024-12-19 08:30:17"	N	0	920	N	N	1	4				
LE16021	P	G		0	0	"2024-12-19 08:05:35"	N	0	820	N	Y	1	4				
LE16022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	463	N	Y	1	4				
LE16023	B	H		0	0	"2024-12-19 08:30:17"	N	0	298	N	N	1	4				
LE16024	B	H		0	0	"2026-03-27 13:59:49"	N	0	419	N	N	1	4				
LE16025	B	H		0	0	"2024-12-19 08:30:17"	N	0	714	N	N	1	4				
LE16026	B	H		0	0	"2024-12-19 08:30:17"	N	0	657	N	N	1	4				
LE16031	P	G		0	0	"2024-12-19 08:05:35"	N	0	943	N	Y	1	4				
LE16032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	681	N	Y	1	4				
LE16033	B	H		0	0	"2024-12-19 08:30:17"	N	0	199	N	N	1	4				
LE16034	B	H		0	0	"2024-12-19 08:30:17"	N	0	749	N	N	1	4				
LE16035	B	H		0	0	"2024-12-19 08:30:17"	N	0	512	N	N	1	4				
LE16036	B	H		0	0	"2024-12-19 08:30:17"	N	0	364	N	N	1	4				
LE17011	P	G		0	0	"2024-12-19 08:05:35"	N	0	814	N	Y	1	4				
LE17012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	540	N	Y	1	4				
LE17013	B	H		0	0	"2024-12-19 08:30:17"	N	0	461	N	N	1	4				
LE17014	B	H		0	0	"2024-12-19 08:30:17"	N	0	241	N	N	1	4				
LE17015	B	H		0	0	"2024-12-19 08:30:17"	N	0	4	N	N	1	4				
LE17016	B	H		0	0	"2024-12-19 08:30:17"	N	0	11	N	N	1	4				
LE17021	P	G		0	0	"2024-12-19 08:05:35"	N	0	701	N	Y	1	4				
LE17022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	558	N	Y	1	4				
LE17023	B	H		0	0	"2024-12-19 08:30:17"	N	0	441	N	N	1	4				
LE17024	B	H		0	0	"2024-12-19 08:30:17"	N	0	643	N	N	1	4				
LE17025	B	H		0	0	"2024-12-19 08:30:17"	N	0	601	N	N	1	4				
LE17026	B	H		0	0	"2024-12-19 08:30:17"	N	0	206	N	N	1	4				
LE17031	P	G		0	0	"2024-12-19 08:05:35"	N	0	996	N	Y	1	4				
LE17032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	376	N	Y	1	4				
LE17033	B	H		0	0	"2024-12-19 08:30:17"	N	0	417	N	N	1	4				
LE17034	B	H		0	0	"2024-12-19 08:30:17"	N	0	647	N	N	1	4				
LE17035	B	H		0	0	"2024-12-19 08:30:17"	N	0	986	N	N	1	4				
LE17036	B	H		0	0	"2024-12-19 08:30:17"	N	0	813	N	N	1	4				
LE18011	P	G		0	0	"2024-12-19 08:05:35"	N	0	886	N	Y	1	4				
LE18012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	471	N	Y	1	4				
LE18013	B	H		0	0	"2024-12-19 08:30:17"	N	0	938	N	N	1	4				
LE18014	B	H		0	0	"2024-12-19 08:30:17"	N	0	247	N	N	1	4				
LE18015	B	H		0	0	"2024-12-19 08:30:17"	N	0	824	N	N	1	4				
LE18016	B	H		0	0	"2024-12-19 08:30:17"	N	0	644	N	N	1	4				
LE18021	P	G		0	0	"2024-12-19 08:05:35"	N	0	776	N	Y	1	4				
LE18022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	580	N	Y	1	4				
LE18023	B	H		0	0	"2024-12-19 08:30:17"	N	0	396	N	N	1	4				
LE18024	B	H		0	0	"2024-12-19 08:30:17"	N	0	455	N	N	1	4				
LE18025	B	H		0	0	"2024-12-19 08:30:17"	N	0	510	N	N	1	4				
LE18026	B	H		0	0	"2024-12-19 08:30:17"	N	0	669	N	N	1	4				
LE18031	P	G		0	0	"2024-12-19 08:05:35"	N	0	780	N	Y	1	4				
LE18032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	414	N	Y	1	4				
LE18033	B	H		0	0	"2024-12-19 08:30:17"	N	0	122	N	N	1	4				
LE18034	B	H		0	0	"2024-12-19 08:30:17"	N	0	701	N	N	1	4				
LE18035	B	H		0	0	"2024-12-19 08:30:17"	N	0	871	N	N	1	4				
LE18036	B	H		0	0	"2024-12-19 08:30:17"	N	0	839	N	N	1	4				
LE19011	P	G		0	0	"2024-12-19 08:05:35"	N	0	879	N	Y	1	4				
LE19012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	537	N	Y	1	4				
LE19013	B	H		0	0	"2024-12-19 08:30:17"	N	0	682	N	N	1	4				
LE19014	B	H		0	0	"2024-12-19 08:30:17"	N	0	286	N	N	1	4				
LE19015	B	H		0	0	"2024-12-19 08:30:17"	N	0	529	N	N	1	4				
LE19016	B	H		0	0	"2024-12-19 08:30:17"	N	0	12	N	N	1	4				
LE19021	P	G		0	0	"2024-12-19 08:05:35"	N	0	672	N	Y	1	4				
LE19022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	565	N	Y	1	4				
LE19023	B	H		0	0	"2024-12-19 08:30:17"	N	0	451	N	N	1	4				
LE19024	B	H		0	0	"2024-12-19 08:30:17"	N	0	325	N	N	1	4				
LE19025	B	H		0	0	"2024-12-19 08:30:17"	N	0	902	N	N	1	4				
LE19026	B	H		0	0	"2024-12-19 08:30:17"	N	0	6	N	N	1	4				
LE19031	P	G		0	0	"2024-12-19 08:05:35"	N	0	843	N	Y	1	4				
LE19032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	659	N	Y	1	4				
LE19033	B	H		0	0	"2024-12-19 08:30:17"	N	0	249	N	N	1	4				
LE19034	B	H		0	0	"2024-12-19 08:30:17"	N	0	396	N	N	1	4				
LE19035	B	H		0	0	"2024-12-19 08:30:17"	N	0	49	N	N	1	4				
LE19036	B	H		0	0	"2024-12-19 08:30:17"	N	0	660	N	N	1	4				
LE20011	P	G		0	0	"2024-12-19 08:05:35"	N	0	963	N	Y	1	4				
LE20012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	381	N	Y	1	4				
LE20013	B	H		0	0	"2024-12-19 08:30:17"	N	0	924	N	N	1	4				
LE20014	B	H		0	0	"2024-12-19 08:30:17"	N	0	526	N	N	1	4				
LE20015	B	H		0	0	"2024-12-19 08:30:17"	N	0	735	N	N	1	4				
LE20016	B	H		0	0	"2024-12-19 08:30:17"	N	0	148	N	N	1	4				
LE20021	P	G		0	0	"2024-12-19 08:05:35"	N	0	711	N	Y	1	4				
LE20022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	623	N	Y	1	4				
LE20023	B	H		0	0	"2024-12-19 08:30:17"	N	0	39	N	N	1	4				
LE20024	B	H		0	0	"2024-12-19 08:30:17"	N	0	225	N	N	1	4				
LE20025	B	H		0	0	"2024-12-19 08:30:17"	N	0	79	N	N	1	4				
LE20026	B	H		0	0	"2024-12-19 08:30:17"	N	0	773	N	N	1	4				
LE20031	P	G		0	0	"2024-12-19 08:05:35"	N	0	728	N	Y	1	4				
LE20032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	350	N	Y	1	4				
LE20033	B	H		0	0	"2024-12-19 08:30:17"	N	0	339	N	N	1	4				
LE20034	B	H		0	0	"2024-12-19 08:30:17"	N	0	841	N	N	1	4				
LE20035	B	H		0	0	"2024-12-19 08:30:17"	N	0	482	N	N	1	4				
LE20036	B	H		0	0	"2024-12-19 08:30:17"	N	0	489	N	N	1	4				
LE20044	B	H		0	0	"2024-12-19 08:30:17"	N	0	417	N	N	1	4				
LE20045	B	H		0	0	"2024-12-19 08:30:17"	N	0	265	N	N	1	4				
LE20046	B	H		0	0	"2024-12-19 08:30:17"	N	0	572	N	N	1	4				
LE21014	B	H		0	0	"2024-12-19 08:30:17"	N	0	103	N	N	1	4				
LE21015	B	H		0	0	"2024-12-19 08:30:17"	N	0	647	N	N	1	4				
LE21016	B	H		0	0	"2024-12-19 08:30:17"	N	0	758	N	N	1	4				
LE21024	B	H		0	0	"2024-12-19 08:30:17"	N	0	23	N	N	1	4				
LE21025	B	H		0	0	"2024-12-19 08:30:17"	N	0	459	N	N	1	4				
LE21026	B	H		0	0	"2024-12-19 08:30:17"	N	0	653	N	N	1	4				
LE21034	B	H		0	0	"2024-12-19 08:30:17"	N	0	783	N	N	1	4				
LE21035	B	H		0	0	"2024-12-19 08:30:17"	N	0	416	N	N	1	4				
LE21036	B	H		0	0	"2024-12-19 08:30:17"	N	0	842	N	N	1	4				
LE21045	B	H		0	0	"2024-12-19 08:30:17"	N	0	555	N	N	1	4				
LE21046	B	H		0	0	"2024-12-19 08:30:17"	N	0	916	N	N	1	4				
LE22014	B	H		0	0	"2024-12-19 08:30:17"	N	0	527	N	N	1	4				
LE22015	B	H		0	0	"2024-12-19 08:30:17"	N	0	73	N	N	1	4				
LE22016	B	H		0	0	"2024-12-19 08:30:17"	N	0	780	N	N	1	4				
LE22024	B	H		0	0	"2024-12-19 08:30:17"	N	0	848	N	N	1	4				
LE22025	B	H		0	0	"2024-12-19 08:30:17"	N	0	290	N	N	1	4				
LE22026	B	H		0	0	"2024-12-19 08:30:17"	N	0	806	N	N	1	4				
LE22034	B	H		0	0	"2024-12-19 08:30:17"	N	0	633	N	N	1	4				
LE22035	B	H		0	0	"2024-12-19 08:30:17"	N	0	281	N	N	1	4				
LE22036	B	H		0	0	"2024-12-19 08:30:17"	N	0	41	N	N	1	4				
LE22044	B	H		0	0	"2024-12-19 08:30:17"	N	0	119	N	N	1	4				
LE22045	B	H		0	0	"2024-12-19 08:30:17"	N	0	612	N	N	1	4				
LE22046	B	H		0	0	"2024-12-19 08:30:17"	N	0	533	N	N	1	4				
LE23011	P	G		0	0	"2024-12-19 08:05:35"	N	0	939	N	Y	1	4				
LE23012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	420	N	Y	1	4				
LE23013	B	H		0	0	"2024-12-19 08:30:17"	N	0	674	N	N	1	4				
LE23014	B	H		0	0	"2024-12-19 08:30:17"	N	0	699	N	N	1	4				
LE23015	B	H		0	0	"2024-12-19 08:30:17"	N	0	374	N	N	1	4				
LE23016	B	H		0	0	"2024-12-19 08:30:17"	N	0	481	N	N	1	4				
LE23021	P	G		0	0	"2024-12-19 08:05:35"	N	0	836	N	Y	1	4				
LE23022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	361	N	Y	1	4				
LE23023	B	H		0	0	"2024-12-19 08:30:17"	N	0	974	N	N	1	4				
LE23024	B	H		0	0	"2024-12-19 08:30:17"	N	0	576	N	N	1	4				
LE23025	B	H		0	0	"2024-12-19 08:30:17"	N	0	853	N	N	1	4				
LE23026	B	H		0	0	"2024-12-19 08:30:17"	N	0	74	N	N	1	4				
LE23031	P	G		0	0	"2024-12-19 08:05:35"	N	0	762	N	Y	1	4				
LE23032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	518	N	Y	1	4				
LE23033	B	H		0	0	"2024-12-19 08:30:17"	N	0	240	N	N	1	4				
LE23034	B	H		0	0	"2024-12-19 08:30:17"	N	0	427	N	N	1	4				
LE23035	B	H		0	0	"2024-12-19 08:30:17"	N	0	631	N	N	1	4				
LE23036	B	H		0	0	"2024-12-19 08:30:17"	N	0	436	N	N	1	4				
LE24011	P	G		0	0	"2024-12-19 08:05:35"	N	0	821	N	Y	1	4				
LE24012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	495	N	Y	1	4				
LE24013	B	H		0	0	"2024-12-19 08:30:17"	N	0	190	N	N	1	4				
LE24014	B	H		0	0	"2024-12-19 08:30:17"	N	0	534	N	N	1	4				
LE24015	B	H		0	0	"2024-12-19 08:30:17"	N	0	177	N	N	1	4				
LE24016	B	H		0	0	"2024-12-19 08:30:17"	N	0	612	N	N	1	4				
LE24021	P	G		0	0	"2024-12-19 08:05:35"	N	0	895	N	Y	1	4				
LE24022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	396	N	Y	1	4				
LE24023	B	H		0	0	"2024-12-19 08:30:17"	N	0	820	N	N	1	4				
LE24024	B	H		0	0	"2024-12-19 08:30:17"	N	0	414	N	N	1	4				
LE24025	B	H		0	0	"2024-12-19 08:30:17"	N	0	196	N	N	1	4				
LE24026	B	H		0	0	"2024-12-19 08:30:17"	N	0	404	N	N	1	4				
LE24031	P	G		0	0	"2024-12-19 08:05:35"	N	0	989	N	Y	1	4				
LE24032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	422	N	Y	1	4				
LE24033	B	H		0	0	"2024-12-19 08:30:17"	N	0	471	N	N	1	4				
LE24034	B	H		0	0	"2024-12-19 08:30:17"	N	0	979	N	N	1	4				
LE24035	B	H		0	0	"2024-12-19 08:30:17"	N	0	901	N	N	1	4				
LE24036	B	H		0	0	"2024-12-19 08:30:17"	N	0	923	N	N	1	4				
LE25011	P	G		0	0	"2024-12-19 08:05:35"	N	0	779	N	Y	1	4				
LE25012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	664	N	Y	1	4				
LE25013	B	H		0	0	"2024-12-19 08:30:17"	N	0	558	N	N	1	4				
LE25014	B	H		0	0	"2024-12-19 08:30:17"	N	0	124	N	N	1	4				
LE25015	B	H		0	0	"2024-12-19 08:30:17"	N	0	470	N	N	1	4				
LE25016	B	H		0	0	"2024-12-19 08:30:17"	N	0	991	N	N	1	4				
LE25021	P	G		0	0	"2024-12-19 08:05:35"	N	0	881	N	Y	1	4				
LE25022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	408	N	Y	1	4				
LE25023	B	H		0	0	"2024-12-19 08:30:17"	N	0	183	N	N	1	4				
LE25024	B	H		0	0	"2024-12-19 08:30:17"	N	0	683	N	N	1	4				
LE25025	B	H		0	0	"2024-12-19 08:30:17"	N	0	808	N	N	1	4				
LE25026	B	H		0	0	"2024-12-19 08:30:17"	N	0	368	N	N	1	4				
LE25031	P	G		0	0	"2024-12-19 08:05:35"	N	0	806	N	Y	1	4				
LE25032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	428	N	Y	1	4				
LE25033	B	H		0	0	"2024-12-19 08:30:17"	N	0	805	N	N	1	4				
LE25034	B	H		0	0	"2024-12-19 08:30:17"	N	0	410	N	N	1	4				
LE25035	B	H		0	0	"2024-12-19 08:30:17"	N	0	344	N	N	1	4				
LE25036	B	H		0	0	"2024-12-19 08:30:17"	N	0	625	N	N	1	4				
LE26011	P	G		0	0	"2024-12-19 08:05:35"	N	0	839	N	Y	1	4				
LE26012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	557	N	Y	1	4				
LE26013	B	H		0	0	"2024-12-19 08:30:17"	N	0	282	N	N	1	4				
LE26014	B	H		0	0	"2024-12-19 08:30:17"	N	0	454	N	N	1	4				
LE26015	B	H		0	0	"2024-12-19 08:30:17"	N	0	36	N	N	1	4				
LE26016	B	H		0	0	"2024-12-19 08:30:17"	N	0	25	N	N	1	4				
LE26021	P	G		0	0	"2024-12-19 08:05:35"	N	0	815	N	Y	1	4				
LE26022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	390	N	Y	1	4				
LE26023	B	H		0	0	"2024-12-19 08:30:17"	N	0	947	N	N	1	4				
LE26024	B	H		0	0	"2024-12-19 08:30:17"	N	0	965	N	N	1	4				
LE26025	B	H		0	0	"2024-12-19 08:30:17"	N	0	767	N	N	1	4				
LE26026	B	H		0	0	"2024-12-19 08:30:17"	N	0	145	N	N	1	4				
LE26031	P	G		0	0	"2024-12-19 08:05:35"	N	0	784	N	Y	1	4				
LE26032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	427	N	Y	1	4				
LE26033	B	H		0	0	"2024-12-19 08:30:17"	N	0	320	N	N	1	4				
LE26034	B	H		0	0	"2024-12-19 08:30:17"	N	0	81	N	N	1	4				
LE26035	B	H		0	0	"2024-12-19 08:30:17"	N	0	61	N	N	1	4				
LE26036	B	H		0	0	"2024-12-19 08:30:17"	N	0	927	N	N	1	4				
LE27011	P	G		0	0	"2024-12-19 08:05:35"	N	0	752	N	Y	1	4				
LE27012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	402	N	Y	1	4				
LE27013	B	H		0	0	"2024-12-19 08:30:17"	N	0	620	N	N	1	4				
LE27014	B	H		0	0	"2024-12-19 08:30:17"	N	0	827	N	N	1	4				
LE27015	B	H		0	0	"2024-12-19 08:30:17"	N	0	271	N	N	1	4				
LE27016	B	H		0	0	"2024-12-19 08:30:17"	N	0	340	N	N	1	4				
LE27021	P	G		0	0	"2024-12-19 08:05:35"	N	0	866	N	Y	1	4				
LE27022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	661	N	Y	1	4				
LE27023	B	H		0	0	"2024-12-19 08:30:17"	N	0	701	N	N	1	4				
LE27024	B	H		0	0	"2024-12-19 08:30:17"	N	0	299	N	N	1	4				
LE27025	B	H		0	0	"2024-12-19 08:30:17"	N	0	818	N	N	1	4				
LE27026	B	H		0	0	"2024-12-19 08:30:17"	N	0	356	N	N	1	4				
LE27031	P	G		0	0	"2024-12-19 08:05:35"	N	0	897	N	Y	1	4				
LE27032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	425	N	Y	1	4				
LE27033	B	H		0	0	"2024-12-19 08:30:17"	N	0	148	N	N	1	4				
LE27034	B	H		0	0	"2024-12-19 08:30:17"	N	0	812	N	N	1	4				
LE27035	B	H		0	0	"2024-12-19 08:30:17"	N	0	201	N	N	1	4				
LE27036	B	H		0	0	"2024-12-19 08:30:17"	N	0	9	N	N	1	4				
LE28011	P	G		0	0	"2024-12-19 08:05:35"	N	0	916	N	Y	1	4				
LE28012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	574	N	Y	1	4				
LE28013	B	H		0	0	"2024-12-19 08:30:17"	N	0	592	N	N	1	4				
LE28014	B	H		0	0	"2024-12-19 08:30:17"	N	0	815	N	N	1	4				
LE28015	B	H		0	0	"2024-12-19 08:30:17"	N	0	839	N	N	1	4				
LE28016	B	H		0	0	"2024-12-19 08:30:17"	N	0	69	N	N	1	4				
LE28021	P	G		0	0	"2024-12-19 08:05:35"	N	0	984	N	Y	1	4				
LE28022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	630	N	Y	1	4				
LE28023	B	H		0	0	"2024-12-19 08:30:17"	N	0	480	N	N	1	4				
LE28024	B	H		0	0	"2024-12-19 08:30:17"	N	0	169	N	N	1	4				
LE28025	B	H		0	0	"2024-12-19 08:30:17"	N	0	327	N	N	1	4				
LE28026	B	H		0	0	"2024-12-19 08:30:17"	N	0	619	N	N	1	4				
LE28031	P	G		0	0	"2024-12-19 08:05:35"	N	0	819	N	Y	1	4				
LE28032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	487	N	Y	1	4				
LE28033	B	H		0	0	"2024-12-19 08:30:17"	N	0	310	N	N	1	4				
LE28034	B	H		0	0	"2024-12-19 08:30:17"	N	0	654	N	N	1	4				
LE28035	B	H		0	0	"2024-12-19 08:30:17"	N	0	288	N	N	1	4				
LE28036	B	H		0	0	"2024-12-19 08:30:17"	N	0	484	N	N	1	4				
LE29011	P	G		0	0	"2024-12-19 08:05:35"	N	0	749	N	Y	1	4				
LE29012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	474	N	Y	1	4				
LE29013	B	H		0	0	"2024-12-19 08:30:17"	N	0	821	N	N	1	4				
LE29014	B	H		0	0	"2024-12-19 08:30:17"	N	0	484	N	N	1	4				
LE29015	B	H		0	0	"2024-12-19 08:30:17"	N	0	194	N	N	1	4				
LE29016	B	H		0	0	"2024-12-19 08:30:17"	N	0	536	N	N	1	4				
LE29021	P	G		0	0	"2024-12-19 08:05:35"	N	0	684	N	Y	1	4				
LE29022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	566	N	Y	1	4				
LE29023	B	H		0	0	"2024-12-19 08:30:17"	N	0	606	N	N	1	4				
LE29024	B	H		0	0	"2024-12-19 08:30:17"	N	0	918	N	N	1	4				
LE29025	B	H		0	0	"2024-12-19 08:30:17"	N	0	349	N	N	1	4				
LE29026	B	H		0	0	"2024-12-19 08:30:17"	N	0	272	N	N	1	4				
LE29031	P	G		0	0	"2024-12-19 08:05:35"	N	0	925	N	Y	1	4				
LE29032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	652	N	Y	1	4				
LE29033	B	H		0	0	"2024-12-19 08:30:17"	N	0	300	N	N	1	4				
LE29034	B	H		0	0	"2024-12-19 08:30:17"	N	0	245	N	N	1	4				
LE29035	B	H		0	0	"2024-12-19 08:30:17"	N	0	35	N	N	1	4				
LE29036	B	H		0	0	"2024-12-19 08:30:17"	N	0	417	N	N	1	4				
LE30011	P	G		0	0	"2024-12-19 08:05:35"	N	0	805	N	Y	1	4				
LE30012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	549	N	Y	1	4				
LE30013	B	H		0	0	"2024-12-19 08:30:17"	N	0	237	N	N	1	4				
LE30014	B	H		0	0	"2024-12-19 08:30:17"	N	0	34	N	N	1	4				
LE30015	B	H		0	0	"2024-12-19 08:30:17"	N	0	922	N	N	1	4				
LE30016	B	H		0	0	"2024-12-19 08:30:17"	N	0	732	N	N	1	4				
LE30021	P	G		0	0	"2024-12-19 08:05:35"	N	0	854	N	Y	1	4				
LE30022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	467	N	Y	1	4				
LE30023	B	H		0	0	"2024-12-19 08:30:17"	N	0	653	N	N	1	4				
LE30024	B	H		0	0	"2024-12-19 08:30:17"	N	0	341	N	N	1	4				
LE30025	B	H		0	0	"2024-12-19 08:30:17"	N	0	940	N	N	1	4				
LE30026	B	H		0	0	"2024-12-19 08:30:17"	N	0	59	N	N	1	4				
LE30031	P	G		0	0	"2024-12-19 08:05:35"	N	0	725	N	Y	1	4				
LE30032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	393	N	Y	1	4				
LE30033	B	H		0	0	"2024-12-19 08:30:17"	N	0	943	N	N	1	4				
LE30034	B	H		0	0	"2024-12-19 08:30:17"	N	0	213	N	N	1	4				
LE30035	B	H		0	0	"2024-12-19 08:30:17"	N	0	475	N	N	1	4				
LE30036	B	H		0	0	"2024-12-19 08:30:17"	N	0	620	N	N	1	4				
LE31011	P	G		0	0	"2024-12-19 08:05:35"	N	0	912	N	Y	1	4				
LE31012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	460	N	Y	1	4				
LE31013	B	H		0	0	"2024-12-19 08:30:17"	N	0	104	N	N	1	4				
LE31014	B	H		0	0	"2024-12-19 08:30:17"	N	0	322	N	N	1	4				
LE31015	B	H		0	0	"2024-12-19 08:30:17"	N	0	390	N	N	1	4				
LE31016	B	H		0	0	"2024-12-19 08:30:17"	N	0	132	N	N	1	4				
LE31021	P	G		0	0	"2024-12-19 08:05:35"	N	0	789	N	Y	1	4				
LE31022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	527	N	Y	1	4				
LE31023	B	H		0	0	"2024-12-19 08:30:17"	N	0	11	N	N	1	4				
LE31024	B	H		0	0	"2024-12-19 08:30:17"	N	0	53	N	N	1	4				
LE31025	B	H		0	0	"2024-12-19 08:30:17"	N	0	614	N	N	1	4				
LE31026	B	H		0	0	"2024-12-19 08:30:17"	N	0	945	N	N	1	4				
LE31031	P	G		0	0	"2024-12-19 08:05:35"	N	0	689	N	Y	1	4				
LE31032A	P	H		0	0	"2024-12-19 08:05:35"	N	0	501	N	Y	1	4				
LE31033	B	H		0	0	"2024-12-19 08:30:17"	N	0	665	N	N	1	4				
LE31034	B	H		0	0	"2024-12-19 08:30:17"	N	0	537	N	N	1	4				
LE31035	B	H		0	0	"2024-12-19 08:30:17"	N	0	792	N	N	1	4				
LE31036	B	H		0	0	"2024-12-19 08:30:17"	N	0	203	N	N	1	4				
LE32011	P	G		0	0	"2024-12-19 08:05:35"	N	0	967	N	Y	1	4				
LE32012A	P	H		0	0	"2024-12-19 08:05:35"	N	0	346	N	Y	1	4				
LE32013	B	H		0	0	"2024-12-19 08:30:17"	N	0	416	N	N	1	4				
LE32014	B	H		0	0	"2024-12-19 08:30:17"	N	0	514	N	N	1	4				
LE32015	B	H		0	0	"2024-12-19 08:30:17"	N	0	186	N	N	1	4				
LE32016	B	H		0	0	"2024-12-19 08:30:17"	N	0	125	N	N	1	4				
LE32021	P	G		0	0	"2024-12-19 08:05:35"	N	0	903	N	Y	1	4				
LE32022A	P	H		0	0	"2024-12-19 08:05:35"	N	0	480	N	Y	1	4				
LE32023	B	H		0	0	"2024-12-19 08:30:17"	N	0	122	N	N	1	4				
LE32024	B	H		0	0	"2024-12-19 08:30:17"	N	0	564	N	N	1	4				
