"Dimension Id"	Beskrivning	Längd	Bredd	Höjd
133650		"22,5"	"10,5"	1
133651		"23,7"	"11,8"	9
133652		"23,7"	"11,8"	"0,8"
133653		26	13	"1,3"
133654		25	"10,5"	8
133655		40	"26,5"	24
133656		35	14	11
133657		67	33	"24,5"
133658		35	14	"0,9"
133659		"24,5"	11	8
133660		"50,5"	27	"24,5"
133661		26	13	"1,1"
133662		61	30	26
133663		24	"11,5"	"0,9"
133664		24	"11,5"	"5,5"
133665		57	27	12
133666		"32,5"	17	3
133667		62	35	39
133668		"33,5"	15	"17,5"
133669		"22,5"	"10,5"	"1,1"
133670		50	25	14
133671		"22,5"	"10,5"	"6,5"
133672		"21,5"	"9,5"	6
133673		"28,5"	13	"17,5"
133674		"27,5"	14	3
133675		"28,5"	13	"0,8"
133676		"28,5"	13	10
133677		24	13	1
133678		"28,5"	14	"2,3"
133679		"28,5"	14	14
133680		26	10	"8,5"
133681		26	10	"0,7"
133682		45	"27,5"	42
133683		26	13	2
133684		61	28	26
133685		26	13	12
133686		27	13	13
133687		27	13	"1,1"
133688		25	13	"7,5"
133689		25	"11,5"	8
133690		24	12	13
133691		60	27	25
133692		24	12	"1,1"
133693		"23,5"	"10,5"	8
133694		"23,5"	"10,5"	"0,7"
133695		29	"15,5"	"1,6"
133696		40	29	26
133697		25	"12,5"	"1,6"
133698		38	27	24
133699		24	12	10
133700		24	11	"1,5"
133701		23	10	8
133702		38	27	18
133703		48	21	38
133704		22	12	19
133705		21	11	"3,4"
133706		26	"11,5"	8
133707		"26,5"	"13,5"	"1,5"
133708		28	13	"0,7"
133709		38	28	22
133710		29	12	8
133711		30	14	"0,7"
133712		27	14	"1,3"
133713		28	12	12
133714		64	29	26
133715		25	"13,5"	"1,5"
133716		25	11	8
133717		30	"15,5"	"0,7"
133718		29	14	8
133719		"21,7"	"11,5"	"3,4"
133720		26	11	"0,8"
133721		74	"26,5"	28
133722		26	11	10
133723		"46,5"	34	"12,5"
133724		"25,5"	12	4
133725		57	28	11
133726		"25,5"	12	"0,7"
133727		26	14	"0,8"
133728		38	32	30
133729		26	14	9
133730		26	12	12
133731		57	28	24
133732		25	12	"1,5"
133733		38	31	28
133734		"25,5"	11	"1,7"
133735		58	28	18
133736		"25,5"	11	10
133737		"61,5"	"26,5"	17
133738		25	13	"1,5"
133739		25	13	"9,5"
133740		26	"10,7"	"0,5"
133741		23	11	"0,9"
133742		57	25	23
133743		23	11	11
133744		30	12	11
133745		30	12	"0,9"
133746		52	30	24
133747		"23,5"	"9,1"	"0,5"
133748		"25,5"	14	7
133749		"27,5"	"12,5"	"1,2"
133750		"27,5"	"12,5"	"14,5"
133751		62	29	"28,5"
133752		45	"25,5"	42
133753		"32,5"	15	"17,5"
133754		"24,5"	"9,8"	"0,5"
133755		26	15	7
133756		24	14	7
133757		"22,5"	"8,6"	"0,5"
133758		55	"26,5"	18
133759		"24,5"	11	10
133760		"24,5"	11	"1,7"
133761		29	16	"1,3"
133762		"42,5"	"29,5"	25
133763		24	12	"0,8"
133764		24	12	9
133765		23	10	12
133766		50	26	18
133767		"22,5"	10	"0,7"
133768		24	"11,5"	"1,6"
133769		24	"11,5"	"9,5"
133770		62	27	26
133771		25	13	1
133772		25	11	"0,8"
133773		25	11	"9,5"
133774		22	9	"1,1"
133775		"21,5"	"9,5"	9
133776		"21,5"	"9,5"	"0,8"
133777		46	"18,5"	25
133778		24	"12,5"	6
133779		26	11	1
133780		27	"11,5"	"9,5"
133781		27	"13,5"	12
133782		24	"10,8"	"0,7"
133783		24	"10,8"	8
133784		"26,5"	13	14
133785		"26,5"	"13,5"	"2,3"
133786		"26,5"	"11,5"	"0,8"
133787		"26,5"	"11,5"	"9,5"
133788		"22,5"	10	6
133789		52	25	12
133790		30	"14,5"	1
133791		30	"14,5"	12
133792		66	"33,5"	"24,5"
133793		28	"13,5"	"2,3"
133794		27	"13,5"	14
133795		26	11	"9,5"
133796		22	11	"0,9"
133797		"26,5"	"12,5"	"2,3"
133798		26	"12,5"	14
133799		"20,8"	"9,8"	"0,8"
133800		"20,8"	"9,8"	5
133801		28	12	"0,8"
133802		"21,5"	10	"6,5"
133803		"21,5"	10	"1,1"
133804		50	24	13
133805		28	"13,5"	"1,3"
133806		27	"12,5"	8
133807		26	11	"0,9"
133808		56	53	23
133809		26	11	11
133810		"23,5"	"11,5"	"0,8"
133811		24	13	"1,5"
133812		"24,5"	11	"1,3"
133813		23	"8,6"	"1,2"
133814		53	27	27
133815		23	"8,6"	"14,5"
133816		26	15	9
133817		26	15	"0,8"
133818		"22,5"	12	"1,5"
133819		"22,5"	12	"8,5"
133820		"55,5"	25	"16,5"
133821		48	25	12
133822		22	10	1
133823		"24,5"	"12,8"	"7,5"
133824		"30,5"	"14,5"	"17,5"
133825		"29,5"	16	3
133826		"26,5"	14	"1,6"
133827		26	13	10
133828		27	13	"0,7"
133829		"27,5"	"10,5"	8
133830		"22,5"	"10,5"	"11,5"
133831		49	25	24
133832		23	13	1
133833		"29,5"	13	12
133834		"64,5"	31	"24,5"
133835		"29,5"	13	1
133836		"27,5"	14	"1,6"
133837		23	11	"5,5"
133838		"22,4"	12	"3,4"
133839		42	"27,5"	"31,5"
133840		28	15	"1,3"
133841		26	11	8
133842		25	12	"1,3"
133843		40	26	25
133844		"24,5"	11	"11,5"
133845		57	"25,5"	48
133846		28	15	"1,6"
133847		"23,8"	13	"3,6"
133848		58	24	38
133849		24	13	19
133850		26	13	"0,9"
133851		28	"13,5"	"0,7"
133852		"28,5"	12	8
133853		21	"9,5"	12
133854		47	23	24
133855		"23,1"	"12,5"	"3,6"
133856		29	13	8
133857		57	26	24
133858		24	11	"1,1"
133859		24	11	13
133860		53	26	20
133861		28	11	8
133862		42	"29,5"	25
133863		23	"10,5"	"1,5"
133864		27	"11,5"	8
133865		"27,5"	14	"1,5"
133866		"27,5"	"14,5"	"1,5"
133867		23	"11,5"	10
133868		24	"12,5"	"1,6"
133869		"24,5"	"13,5"	"3,6"
133870		"25,5"	"12,5"	"1,6"
133871		25	13	10
133872		"33,5"	"22,3"	"24,2"
133873		"22,9"	"18,7"	"4,8"
133874		"23,5"	9	"20,2"
133875		47	22	25
133876		213	120	100
133877		"0,9"	"2,3"	"0,2"
133878		1	"2,2"	"0,4"
133879		30	10	"2,1"
133880		27	"10,2"	"1,8"
133881		10	10	"20,5"
133882		"11,5"	"6,5"	"4,5"
133883		22	25	5
133884		99	22	35
133885		24	5	10
133886		71	67	8
133887		115	8	15
133888		11	"13,5"	"13,5"
133889		"20,5"	8	"3,5"
133890		99	22	15
133891		"8,3"	8	26
133892		20	8	"5,5"
133893		25	21	10
133894		"28,5"	18	10
133895		27	17	"1,2"
133896		20	18	8
133897		"13,8"	11	3
133898		20	17	"1,2"
133899		"23,4"	11	"1,5"
133900		25	"18,5"	10
133901		28	"18,5"	10
133902		"52,1"	"61,2"	17
133903		"7,5"	"7,2"	"10,5"
133904		"13,1"	"13,1"	"6,4"
133905		22	5	10
133906		"52,4"	"25,7"	"12,5"
133907		34	25	"1,5"
133908		"0,6"	"1,1"	"3,2"
133909		"0,8"	"1,6"	"0,5"
133910		"0,2"	"1,1"	"2,1"
133911		"1,1"	"0,5"	"1,1"
133912		"0,3"	"1,2"	"2,1"
133913		"0,7"	"1,4"	"2,8"
133914		"0,2"	"1,6"	"2,5"
133915		"99,5"	57	"47,5"
133916		10	"12,5"	32
133917		23	30	25
133918		34	26	12
133919		29	25	"44,5"
133920		6	"13,2"	26
133921		34	41	28
133922		"3,2"	"13,5"	"38,4"
133923		10	"12,5"	9
133924		"51,3"	13	19
133925		"3,1"	"10,7"	"10,7"
133926		"5,4"	"22,6"	"11,4"
133927		"31,6"	"51,2"	"23,6"
133928		"6,5"	"11,8"	"10,8"
133929		"7,4"	"7,4"	"8,2"
133930		"41,3"	"15,8"	"19,2"
133931		15	20	2
133932		"1,7"	"10,9"	"10,9"
133933		33	"13,5"	16
133934		"6,1"	"6,1"	15
133935		"4,5"	"4,5"	"25,4"
133936		"9,7"	"19,1"	"17,1"
133937		"2,8"	"10,6"	"10,6"
133938		"6,6"	"11,7"	"11,4"
133939		30	"23,5"	26
133940		"7,5"	"14,7"	"24,6"
133941		"45,5"	"29,5"	"26,5"
133942		"4,8"	"14,7"	"7,1"
133943		"16,6"	26	"16,8"
133944		"46,8"	"15,7"	"17,3"
133945		"4,5"	"6,6"	16
133946		"13,6"	51	26
133947		"42,3"	"25,5"	"5,2"
133948		"7,8"	"23,1"	"18,7"
133949		"25,1"	"39,4"	24
133950		26	"20,5"	"17,5"
133951		"3,5"	"6,5"	"12,5"
133952		"6,3"	"6,4"	"7,7"
133953		"2,5"	"10,8"	"7,8"
133954		14	"16,5"	"12,4"
133955		"1,5"	8	14
133956		"13,6"	"14,5"	"14,5"
133957		"4,8"	"10,6"	"10,6"
133958		"19,5"	17	17
133959		"14,9"	"13,5"	"10,9"
133960		"5,3"	"5,3"	"16,2"
133961		"22,1"	"16,8"	"19,1"
133962		15	"6,3"	17
133963		"1,9"	"10,3"	"9,3"
133964		"23,9"	8	"10,5"
133965		"26,7"	"8,7"	"7,4"
133966		39	29	"19,8"
133967		15	"20,8"	"15,7"
133968		26	"20,5"	18
133969		"3,5"	"12,5"	"6,5"
133970		27	"45,3"	"29,5"
133971		"30,5"	43	"24,9"
133972		"11,8"	42	"29,7"
133973		21	18	"11,8"
133974		12	"26,5"	19
133975		91	54	39
133976		3	20	25
133977		"3,6"	"10,6"	"10,6"
133978		"7,5"	"10,5"	"1,5"
133979		"3,5"	"18,2"	7
133980		"2,5"	4	"6,5"
133981		21	"15,5"	"10,5"
133982		"7,9"	"7,5"	"8,3"
133983		"0,8"	25	35
133984		"0,1"	"11,5"	"16,4"
133985		5	55	38
133986		"7,8"	"31,1"	"24,6"
133987		"35,4"	"41,3"	"25,7"
133988		"0,1"	21	39
133989		"29,5"	"45,3"	37
133990		37	"45,3"	"29,5"
133991		37	20	"0,5"
133992		32	15	"0,4"
133993		"24,8"	32	"24,5"
133994		1	25	35
133995		5	"17,5"	25
133996		"23,5"	"19,1"	"19,1"
133997		"0,1"	35	16
133998		1	23	34
133999		"10,5"	"18,5"	"22,5"
134000		"45,3"	"29,5"	37
134001		25	"17,5"	"1,5"
134002		2	"17,5"	27
134003		"17,9"	"20,3"	"30,9"
134004		"17,2"	"35,5"	"0,4"
134005		"15,4"	"23,5"	"5,4"
134006		"20,8"	"15,7"	15
134007		"57,2"	"29,4"	"12,3"
134008		"45,5"	"29,5"	"26,3"
134009		165	14	5
134010		44	28	25
134011		"10,2"	"8,5"	7
134012		29	"19,2"	"12,8"
134013		42	27	12
134014		"9,6"	"9,6"	"15,3"
134015		"9,6"	"9,6"	5
134016		"36,2"	"33,6"	24
134017		"13,4"	"13,4"	"7,5"
134018		29	29	"31,5"
134019		"13,4"	"13,4"	30
134020		"11,1"	"11,1"	"0,9"
134021		"11,1"	"11,1"	"11,4"
134022		"34,1"	"22,9"	"33,5"
134023		"39,8"	"27,3"	"17,6"
134024		108	55	1
134025		110	62	20
134026	.KrattplatsAA	40	20	500
134027	.plockplatsfrihöjd	130	100	500
134028	.pp1	130	100	223
134029	.pp2	130	100	133
134030	.pp3	130	100	135
134031	.pp4	130	100	79
134032	.pp5	130	100	163
134033	.pp6	130	100	134
134034	.pp7	130	45	79
134035	.pp8	130	45	55
134036	.pp9	130	100	246
134037	.pp10	130	100	55
134038	.pp11	130	100	145
134039	.pp12	130	100	138
134040	.pp13	130	100	146
134041		29	12	6
134042		30	26	10
134043		20	9	5
134044		"35,5"	"21,5"	25
134045		35	21	2
134046		"1,1"	1	"0,7"
134047		"101,2"	35	"30,5"
134048		"15,5"	9	"2,5"
134049		21	19	10
134050		"4,6"	"2,4"	"1,7"
134051		28	30	"5,2"
134052		25	35	7
134053		"4,6"	"1,5"	"1,5"
134054		20	20	"3,5"
134055		33	27	"4,2"
134056		18	14	"1,5"
134057		28	20	5
134058		31	29	"5,2"
134059		21	25	10
134060		32	31	"9,5"
134061		65	23	"1,5"
134062		52	28	5
134063		27	13	3
134064		"28,5"	21	"5,2"
134065		25	25	15
134066		"30,5"	"13,4"	"9,5"
134067		"25,8"	9	2
134068		26	11	6
134069		30	35	27
134070		"30,5"	26	3
134071		39	52	28
134072		"21,5"	17	17
134073		53	37	46
134074		4	"8,5"	15
134075		1	8	14
134076		"5,5"	"8,5"	17
134077		"3,5"	"5,5"	22
134078		"24,5"	3	"1,7"
134079		5	8	15
134080		"3,5"	10	"6,5"
134081		55	"12,5"	"2,5"
134082		7	11	"26,5"
134083		"9,5"	14	7
134084		7	"20,5"	25
134085		"0,7"	"3,5"	19
134086		76	56	85
134087		120	"4,9"	"1,9"
134088		"14,5"	3	"0,4"
134089		33	6	"3,2"
134090		"33,7"	"13,5"	"6,5"
134091		10	"4,5"	2
134092		12	5	"1,7"
134093		"27,5"	"12,5"	"2,5"
134094		"23,8"	"3,3"	"3,3"
134095		"33,2"	21	3
134096		8	5	"1,7"
134097		"9,5"	5	"1,2"
134098		"9,5"	"2,8"	5
134099		32	3	3
134100		"4,9"	"2,6"	"2,6"
134101		32	6	"1,6"
134102		"15,4"	"2,7"	"0,8"
134103		20	"4,5"	"0,6"
134104		"31,6"	"7,4"	"2,3"
134105		"13,3"	"5,1"	"2,2"
134106		"22,5"	"4,5"	"1,2"
134107		"4,8"	"1,4"	"14,1"
134108		"14,5"	14	14
134109		60	"4,9"	"1,9"
134110		"37,4"	"4,4"	"1,8"
134111		"16,4"	"4,3"	"2,3"
134112		"8,5"	"8,3"	"4,5"
134113		"8,4"	5	"1,7"
134114		"15,7"	5	"2,2"
134115		38	15	2
134116		"21,4"	"3,9"	1
134117		"30,7"	"4,3"	"1,2"
134118		32	5	3
134119		"38,5"	"10,5"	6
134120		"20,5"	"4,5"	"0,8"
134121		"23,5"	"3,5"	"3,5"
134122		11	"2,7"	"0,5"
134123		26	"3,5"	"3,5"
134124		8	5	"1,2"
134125		13	5	"1,7"
134126		27	"4,9"	"1,4"
134127		13	"7,5"	"0,4"
134128		"13,2"	"7,6"	4
134129		"14,5"	2	"4,5"
134130		"31,5"	"13,5"	"15,5"
134131		"9,2"	5	"2,8"
134132		"8,1"	5	"2,6"
134133		"13,3"	"5,1"	"2,4"
134134		"9,1"	5	"1,8"
134135		"23,5"	"8,3"	"3,5"
134136		"14,2"	3	1
134137		"9,4"	"5,1"	3
134138		"10,3"	"0,6"	"0,3"
134139		"9,5"	5	"2,2"
134140		29	7	"1,5"
134141		30	8	11
134142		"26,5"	5	"4,2"
134143		66	"9,3"	"10,5"
134144		"64,5"	"9,5"	2
134145		23	"9,3"	7
134146		"20,5"	"7,3"	"2,5"
134147		16	"2,5"	"2,5"
134148		"9,8"	"5,1"	"3,8"
134149		19	"7,4"	"2,8"
134150		"9,2"	"5,1"	"2,8"
134151		"14,4"	"2,6"	14
134152		"2,8"	"1,3"	"13,3"
134153		"7,4"	"6,5"	"3,4"
134154		49	"6,7"	6
134155		27	"3,3"	"3,3"
134156		"9,5"	"5,1"	"2,5"
134157		9	"1,5"	"0,2"
134158		"7,5"	"1,7"	"0,3"
134159		71	17	3
134160		"15,5"	"2,2"	"2,2"
134161		35	11	"6,3"
134162		"17,1"	15	4
134163		"16,5"	"2,6"	"2,6"
134164		29	"5,3"	"2,4"
134165		39	"28,6"	"8,7"
134166		42	19	"19,5"
134167		19	"4,2"	"2,3"
134168		"32,5"	"16,2"	"4,3"
134169		"18,5"	"7,4"	"2,6"
134170		"38,5"	"28,5"	"8,5"
134171		"18,5"	5	2
134172		12	5	"2,6"
134173		"9,8"	"2,2"	"0,3"
134174		30	12	"5,5"
134175		26	"10,2"	"2,1"
134176		"63,5"	20	3
134177		8	5	"1,8"
134178		"30,5"	5	"2,2"
134179		"9,4"	2	"0,3"
134180		21	"4,5"	"1,2"
134181		15	5	"2,9"
134182		27	"20,5"	3
134183		"29,3"	20	6
134184		"15,6"	"5,1"	2
134185		"5,2"	"7,8"	"24,5"
134186		"33,5"	14	3
134187		"18,3"	"4,2"	"2,4"
134188		13	"7,5"	"0,2"
134189		"13,5"	"7,5"	4
134190		12	5	"1,9"
134191		"9,6"	"5,1"	"3,4"
134192		"8,5"	"5,2"	"1,8"
134193		"11,7"	5	"2,2"
134194		9	3	3
134195		17	6	1
134196		51	17	3
134197		"11,5"	"5,1"	2
134198		"8,7"	5	3
134199		20	5	"1,2"
134200		"24,9"	"4,5"	"1,1"
134201		"38,5"	11	6
134202		32	5	"3,3"
134203		"36,7"	"5,8"	"2,4"
134204		"9,7"	"5,1"	3
134205		31	11	"11,5"
134206		31	"5,3"	"5,3"
134207		35	3	3
134208		27	4	4
134209		25	"7,4"	"2,6"
134210		"20,3"	5	"3,8"
134211		21	"4,5"	"1,7"
134212		"8,5"	5	"1,7"
134213		"13,4"	"5,1"	"2,2"
134214		"4,4"	4	4
134215		32	12	4
134216		"8,5"	5	"2,4"
134217		12	5	"2,2"
134218		"31,8"	13	"2,8"
134219		"36,2"	"14,8"	"6,8"
134220		"22,5"	3	3
134221		"13,3"	"5,1"	"2,6"
134222		"9,4"	"5,1"	2
134223		"21,5"	"7,5"	"2,5"
134224		"33,5"	"26,5"	9
134225		"56,5"	9	"2,7"
134226		"16,5"	"2,5"	"2,5"
134227		"41,8"	6	"2,2"
134228		"30,5"	13	3
134229		"9,7"	"5,1"	"3,7"
134230		8	5	"1,5"
134231		24	"6,2"	"1,6"
134232		"25,5"	"8,3"	"1,7"
134233		"11,7"	"5,1"	"2,2"
134234		"62,5"	14	"2,5"
134235		"63,2"	17	"15,2"
134236		"11,6"	"5,1"	"2,2"
134237		"25,5"	"6,3"	"1,8"
134238		"20,5"	8	2
134239		"19,5"	"11,5"	5
134240		"41,5"	"6,7"	"2,8"
134241		"9,3"	"5,1"	3
134242		31	"10,2"	5
134243		32	"17,5"	11
134244		39	57	103
134245		12	5	"2,5"
134246		"13,5"	5	"2,3"
134247		"9,5"	"5,1"	"3,4"
134248		"31,5"	"13,5"	"2,8"
134249		20	7	"1,8"
134250		25	"5,5"	"2,3"
134251		"38,5"	6	"1,6"
134252		10	5	"2,4"
134253		8	14	30
134254		78	30	17
134255		"8,2"	5	"1,2"
134256		"8,4"	5	2
134257		"9,4"	"5,1"	"2,6"
134258		25	9	"2,6"
134259		"10,2"	"5,1"	"4,1"
134260		26	"5,5"	"1,7"
134261		26	10	"4,3"
134262		"9,5"	5	"3,5"
134263		53	32	8
134264		10	"5,2"	"1,4"
134265		"37,5"	6	3
134266		15	5	1
134267		29	"5,3"	"1,4"
134268		"16,3"	"4,5"	"0,8"
134269		33	10	"2,2"
134270		"9,3"	"5,1"	"2,2"
134271		"34,5"	14	"12,5"
134272		32	"7,3"	"2,2"
134273		"9,2"	"5,1"	3
134274		"12,4"	"4,4"	"0,7"
134275		40	"59,5"	103
134276		"16,7"	"5,5"	"4,3"
134277		12	3	"0,5"
134278		"28,3"	11	"3,4"
134279		25	"7,3"	"2,7"
134280		"22,8"	"4,2"	"2,4"
134281		"8,3"	"1,8"	"0,4"
134282		"11,1"	2	"0,3"
134283		"9,5"	5	"3,2"
134284		10	5	4
134285		"8,5"	5	"2,2"
134286		26	3	3
134287		13	"3,2"	"0,6"
134288		"12,5"	"5,1"	"2,2"
134289		"30,5"	"10,3"	8
134290		36	24	"11,2"
134291		"20,5"	"12,5"	"1,2"
134292		"18,7"	8	"2,6"
134293		"9,3"	5	"1,2"
134294		20	"7,5"	"2,5"
134295		"21,3"	"6,1"	"1,5"
134296		"19,5"	8	2
134297		17	"7,5"	2
134298		"13,2"	5	"3,2"
134299		"23,5"	"5,3"	"2,5"
134300		"29,5"	"30,5"	60
134301		19	"2,5"	"2,5"
134302		8	"1,8"	"0,3"
134303		8	5	"1,6"
134304		29	"7,4"	"2,3"
134305		"7,5"	1	21
134306		21	5	"2,3"
134307		"9,3"	"5,1"	"1,2"
134308		"8,5"	5	"1,9"
134309		"8,5"	"5,1"	"2,8"
134310		"28,2"	11	"3,5"
134311		"16,4"	4	"0,8"
134312		"16,5"	"2,4"	"2,4"
134313		17	"11,4"	3
134314		"17,5"	17	"12,5"
134315		32	"8,4"	2
134316		"9,4"	"5,1"	"2,2"
134317		31	"11,8"	"2,7"
134318		"19,4"	"4,3"	"0,9"
134319		12	7	"2,6"
134320		"19,5"	"13,5"	20
134321		12	5	"2,4"
134322		33	"5,3"	"5,5"
134323		31	"11,5"	"10,8"
134324		"19,7"	"2,9"	3
134325		"34,3"	14	"3,2"
134326		39	15	7
134327		49	"12,5"	"3,4"
134328		26	"4,2"	"2,3"
134329		41	5	2
134330		"17,6"	"4,2"	"2,3"
134331		36	51	26
134332		14	5	1
134333		"7,3"	"7,8"	"3,8"
134334		"12,5"	"5,4"	"1,2"
134335		"11,8"	1	1
134336		"9,6"	"5,1"	"3,3"
134337		"2,5"	"4,5"	25
134338		"20,3"	"7,5"	3
134339		"17,9"	"2,2"	"2,2"
134340		"23,6"	"11,2"	9
134341		"22,5"	10	"1,8"
134342		"18,5"	6	"1,5"
134343		"18,6"	2	8
134344		51	23	21
134345		24	"4,2"	"2,4"
134346		"13,5"	5	"2,2"
134347		"22,5"	7	5
134348		"8,4"	"5,1"	"1,7"
134349		"78,8"	"20,5"	3
134350		"9,2"	"1,8"	"0,3"
134351		"11,5"	"5,1"	"2,2"
134352		"85,5"	"16,5"	"13,5"
134353		"63,5"	16	4
134354		26	"18,5"	"5,5"
134355		"17,4"	"4,2"	"0,9"
134356		17	"5,2"	"2,2"
134357		2	"11,5"	"18,5"
134358		"10,3"	"2,5"	"0,4"
134359		13	"7,5"	"0,3"
134360		"21,5"	5	"1,2"
134361		"27,5"	"20,5"	3
134362		"20,5"	"7,5"	2
134363		"9,5"	"5,1"	3
134364		"30,5"	8	"1,8"
134365		35	"11,5"	"4,8"
134366		7	6	"3,2"
134367		"19,5"	"19,5"	13
134368		6	6	"18,2"
134369		27	"29,5"	49
134370		"10,7"	"5,2"	"1,2"
134371		25	"4,5"	1
134372		"9,5"	5	"2,5"
134373		"13,2"	"3,3"	2
134374		"17,3"	"4,5"	"0,9"
134375		"16,5"	3	"0,5"
134376		"20,7"	8	"1,5"
134377		9	"5,1"	"2,2"
134378		21	5	"1,2"
134379		10	5	"4,2"
134380		10	"5,1"	"4,3"
134381		60	6	"2,4"
134382		"8,4"	5	"2,2"
134383		22	23	"3,5"
134384		13	"1,3"	"6,3"
134385		64	"11,8"	"2,2"
134386		"29,5"	"10,5"	4
134387		"32,3"	"17,8"	"10,9"
134388		"9,5"	"5,1"	"2,6"
134389		"10,9"	"4,2"	"0,6"
134390		"9,4"	"5,2"	"1,2"
134391		31	"3,4"	"2,5"
134392		"13,3"	5	"2,6"
134393		"13,2"	"5,1"	"2,2"
134394		"32,5"	16	4
134395		"18,9"	"4,5"	"0,6"
134396		38	32	26
134397		"36,5"	"24,5"	"4,5"
134398		39	"11,2"	"2,3"
134399		"14,8"	"4,5"	1
134400		28	4	20
134401		31	5	"1,7"
134402		"9,5"	"2,4"	"2,4"
134403		"9,7"	5	"3,6"
134404		"19,3"	"7,3"	"2,3"
134405		65	"13,5"	"3,7"
134406		"66,5"	14	"8,5"
134407		14	"3,6"	"0,8"
134408		26	7	"1,5"
134409		"33,8"	"26,5"	"8,4"
134410		"11,5"	5	"2,2"
134411		28	"11,1"	"4,5"
134412		"24,5"	"4,5"	"1,3"
134413		50	"13,5"	3
134414		37	9	2
134415		20	"3,5"	"3,5"
134416		17	"7,5"	"1,5"
134417		"28,5"	11	"3,4"
134418		"14,3"	"2,5"	"0,7"
134419		"20,5"	"4,5"	3
134420		23	5	1
134421		"38,5"	14	7
134422		"34,3"	"13,4"	3
134423		"9,8"	"5,1"	"3,2"
134424		49	23	"7,2"
134425		"18,5"	6	2
134426		"17,8"	"5,2"	2
134427		18	6	1
134428		"21,4"	"7,3"	"2,7"
134429		32	5	"3,2"
134430		"15,5"	"4,2"	"1,1"
134431		"18,5"	8	2
134432		20	"13,5"	"10,5"
134433		"4,8"	"1,4"	"12,5"
134434		"25,5"	"14,2"	"1,3"
134435		"8,8"	3	3
134436		"12,5"	2	"0,3"
134437		"9,4"	5	"1,2"
134438		20	"4,5"	"1,1"
134439		25	11	"4,5"
134440		4	8	33
134441		34	14	14
134442		23	"1,5"	4
134443		"7,9"	"5,1"	"2,2"
134444		"32,6"	"4,9"	"2,4"
134445		"9,5"	5	2
134446		49	"2,9"	"2,9"
134447		"30,5"	17	"1,3"
134448		"15,6"	"5,1"	"2,2"
134449		"15,5"	"5,2"	"1,1"
134450		15	1	1
134451		"8,5"	5	"2,8"
134452		20	"7,5"	"2,8"
134453		"30,5"	7	"1,8"
134454		"17,5"	8	"2,5"
134455		"28,5"	11	"3,5"
134456		40	"13,5"	3
134457		28	"10,8"	"3,3"
134458		12	5	"1,8"
134459		"8,2"	"1,9"	"0,3"
134460		"20,5"	5	"1,7"
134461		44	31	6
134462		10	"1,7"	"0,2"
134463		"24,2"	"9,7"	"2,5"
134464		34	"16,5"	"16,5"
134465		"11,5"	5	"1,8"
134466		"35,5"	"24,7"	4
134467		"29,3"	7	"2,5"
134468		35	"6,7"	"2,4"
134469		13	"5,1"	"2,4"
134470		"18,7"	"5,5"	1
134471		"8,5"	3	3
134472		"9,3"	"5,1"	"3,2"
134473		3	"5,1"	"2,6"
134474		"22,8"	9	"2,2"
134475		24	"12,5"	10
134476		120	80	"6,2"
134477		130	120	120
134478		"23,5"	14	1
134479		"88,6"	28	"5,6"
134480		26	10	6
134481		"11,8"	"11,8"	"12,5"
134482		26	26	"14,2"
134483		"7,5"	"7,5"	"22,5"
134484		"26,5"	"5,5"	6
134485		"14,5"	"19,3"	"16,9"
134486		"14,5"	"19,3"	"25,1"
134487		11	33	37
134488		20	20	"13,7"
134489		"8,4"	"8,4"	26
134490		"16,8"	"16,8"	"14,2"
134491		5	4	"1,8"
134492		40	60	"97,5"
134493		"14,5"	"6,5"	"3,8"
134494		42	"37,5"	"22,5"
134495		"33,5"	"28,8"	"11,7"
134496		42	31	25
134497		18	13	10
134498		66	46	33
134499		33	18	30
134500		55	52	34
134501		65	52	15
134502		24	22	10
134503		50	46	33
134504		32	13	8
134505		46	36	34
134506		"30,4"	"20,3"	12
134507		"32,5"	"10,9"	"14,1"
134508		"22,9"	"15,3"	"7,5"
134509		"43,3"	"10,9"	"14,1"
134510		"29,8"	10	"9,1"
134511		"35,8"	24	"15,9"
134512		"39,7"	10	"9,1"
134513		"30,4"	"10,2"	12
134514		"32,5"	"21,7"	"14,1"
134515		22	"7,4"	"7,8"
134516		"32,5"	"10,9"	"13,3"
134517		"40,5"	"27,5"	13
134518		22	"14,7"	"7,8"
134519		"19,8"	"13,2"	"23,8"
134520		"36,2"	24	"12,6"
134521		"30,1"	"10,1"	"7,6"
134522		"35,8"	24	"10,2"
134523		"24,1"	"8,1"	"7,8"
134524		"26,6"	"48,7"	"27,8"
134525		2	7	24
134526		"24,5"	"7,5"	"9,5"
134527		88	26	"26,5"
134528		8	"86,5"	"86,5"
134529		"34,5"	24	12
134530		13	6	13
134531		50	"36,5"	"37,5"
134532		"36,5"	"12,7"	"18,8"
134533		12	7	18
134534		54	"38,5"	41
134535		39	32	23
134536		"8,5"	7	"13,5"
134537		37	15	10
134538		45	"29,5"	"26,5"
134539		"43,5"	14	"12,5"
134540		4	"10,5"	21
134541		10	"5,5"	"14,2"
134542		"23,9"	"14,9"	"9,2"
134543		"41,7"	45	"6,2"
134544		"4,7"	"14,6"	4
134545		"13,3"	"21,2"	"2,6"
134546		"13,6"	"21,8"	"3,8"
134547		"6,8"	24	"6,2"
134548		"7,3"	"23,1"	"6,2"
134549		"7,8"	"24,6"	"6,3"
